#Subpopulation order/codes: Tory=0	Tstr=1
#chm	spos	epos	sgpos	egpos	n snps	TstrBot_0757.0	TstrBot_0757.1
NC_037340.1	37161081	37188989	48.31	48.35	175	1	0
NC_037340.1	37188989	38396105	48.35	49.91	13160	1	1
NC_037340.1	38396105	38404209	49.91	49.93	80	0	1
NC_037340.1	38404209	38541830	49.93	50.10	1345	1	1
NC_037340.1	38541830	38553966	50.10	50.12	160	0	1
NC_037340.1	38553966	39621493	50.12	51.51	12935	1	1
NC_037340.1	39621493	39638986	51.51	51.53	205	0	1
NC_037340.1	39638986	39822297	51.53	51.77	1940	1	1
NC_037340.1	39822297	39833723	51.77	51.78	175	1	0
NC_037340.1	39833723	40252127	51.78	52.33	5365	1	1
NC_037340.1	40252127	40275159	52.33	52.36	280	0	1
NC_037340.1	40275159	41470172	52.36	53.91	12575	1	1
NC_037340.1	41470172	41474495	53.91	53.92	90	0	1
NC_037340.1	41474495	42713210	53.92	55.53	16305	1	1
NC_037340.1	42713210	42739930	55.53	55.56	220	0	1
NC_037340.1	42739930	43423549	55.56	56.45	7405	1	1
NC_037340.1	43423549	43436773	56.45	56.47	165	1	0
NC_037340.1	43436773	43590480	56.47	56.67	1525	1	1
NC_037340.1	43590480	43606156	56.67	56.69	180	0	1
NC_037340.1	43606156	43822288	56.69	56.97	2255	1	1
NC_037340.1	43822288	43841124	56.97	56.99	365	1	0
NC_037340.1	43841124	43844847	56.99	57.00	20	1	1
NC_037340.1	43844847	43873408	57.00	57.04	215	0	1
NC_037340.1	43873408	44698287	57.04	58.11	8850	1	1
NC_037340.1	44698287	44718372	58.11	58.13	265	1	0
NC_037340.1	44718372	45198876	58.13	58.76	7680	1	1
NC_037340.1	45198876	45203541	58.76	58.76	90	1	0
NC_037340.1	45203541	45282307	58.76	58.87	925	1	1
NC_037340.1	45282307	45293674	58.87	58.88	185	1	0
NC_037340.1	45293674	45663165	58.88	59.36	4895	1	1
NC_037340.1	45663165	45697725	59.36	59.41	290	0	1
NC_037340.1	45697725	46998784	59.41	61.10	14825	1	1
NC_037340.1	46998784	47011099	61.10	61.11	215	1	0
NC_037340.1	47011099	47859536	61.11	62.22	8850	1	1
NC_037340.1	47859536	47868474	62.22	62.23	140	0	1
NC_037340.1	47868474	48184941	62.23	62.64	3215	1	1
NC_037340.1	48184941	48198728	62.64	62.66	160	1	0
NC_037340.1	48198728	49443551	62.66	64.28	10505	1	1
NC_037340.1	49443551	49453398	64.28	64.29	180	0	1
NC_037340.1	49453398	50396837	64.29	65.52	6460	1	1
NC_037340.1	50396837	50438865	65.52	65.57	325	0	1
NC_037340.1	50438865	51642027	65.57	67.13	10245	1	1
NC_037340.1	51642027	51695184	67.13	67.20	310	0	1
NC_037340.1	51695184	52422147	67.20	68.15	5265	1	1
NC_037340.1	52422147	52432006	68.15	68.16	125	1	0
NC_037340.1	52432006	52626979	68.16	68.42	2425	1	1
NC_037340.1	52626979	52637738	68.42	68.43	115	1	0
NC_037340.1	52637738	52654552	68.43	68.45	185	1	1
NC_037340.1	52654552	52691359	68.45	68.50	290	0	1
NC_037340.1	52691359	52899742	68.50	68.77	2695	1	1
NC_037340.1	52899742	52947540	68.77	68.83	535	1	0
NC_037340.1	52947540	53512191	68.83	69.57	7415	1	1
NC_037340.1	53512191	53519948	69.57	69.58	160	0	1
NC_037340.1	53519948	53550722	69.58	69.62	315	1	1
NC_037340.1	53550722	53556926	69.62	69.62	115	0	1
NC_037340.1	53556926	53714305	69.62	69.83	2090	1	1
NC_037340.1	53714305	53725338	69.83	69.84	225	0	1
NC_037340.1	53725338	55585431	69.84	72.26	24470	1	1
NC_037340.1	55585431	55594035	72.26	72.27	165	1	0
NC_037340.1	55594035	55896831	72.27	72.67	4415	1	1
NC_037340.1	55896831	55915985	72.67	72.69	300	1	0
NC_037340.1	55915985	56063671	72.69	72.88	2090	1	1
NC_037340.1	56063671	56073370	72.88	72.90	140	0	1
NC_037340.1	56073370	56362690	72.90	73.27	3550	1	1
NC_037340.1	56362690	56376095	73.27	73.29	245	0	1
NC_037340.1	56376095	57923358	73.29	75.30	16510	1	1
NC_037340.1	57923358	57932427	75.30	75.31	115	1	0
NC_037340.1	57932427	58333952	75.31	75.83	3915	1	1
NC_037340.1	58333952	58362627	75.83	75.87	250	1	0
NC_037340.1	58362627	58505741	75.87	76.06	1860	1	1
NC_037340.1	58505741	58516808	76.06	76.07	115	1	0
NC_037340.1	58516808	59185620	76.07	76.94	8030	1	1
NC_037340.1	59185620	59198511	76.94	76.96	195	0	1
NC_037340.1	59198511	60803562	76.96	79.04	17430	1	1
NC_037340.1	60803562	60817348	79.04	79.06	155	1	0
NC_037340.1	60817348	62067112	79.06	80.69	12405	1	1
NC_037340.1	62067112	62080999	80.69	80.71	170	1	0
NC_037340.1	62080999	62445801	80.71	81.18	5070	1	1
NC_037340.1	62445801	62457713	81.18	81.19	210	1	0
NC_037340.1	62457713	62465254	81.19	81.20	105	1	1
NC_037340.1	62465254	62489229	81.20	81.24	145	0	1
NC_037340.1	62489229	62548502	81.24	81.31	365	1	1
NC_037340.1	62548502	62551259	81.31	81.32	150	0	1
NC_037340.1	62551259	62595944	81.32	81.37	2260	1	1
NC_037340.1	62595944	62598860	81.37	81.38	205	1	0
NC_037340.1	62598860	62599060	81.38	81.38	25	0	0
NC_037340.1	62599060	62608132	81.38	81.39	440	0	1
NC_037340.1	62608132	62640742	81.39	81.43	965	1	1
NC_037340.1	62640742	62646600	81.43	81.44	180	1	0
NC_037340.1	62646600	62655023	81.44	81.45	325	1	1
NC_037340.1	62655023	62657052	81.45	81.45	120	1	0
NC_037340.1	62657052	65473703	81.45	85.12	28720	1	1
NC_037340.1	65473703	65481707	85.12	85.13	150	1	0
NC_037340.1	65481707	66675267	85.13	86.68	13170	1	1
NC_037340.1	66675267	66706631	86.68	86.72	290	1	0
NC_037340.1	66706631	66770298	86.72	86.80	880	1	1
NC_037340.1	66770298	66783286	86.80	86.82	205	0	1
NC_037340.1	66783286	67048708	86.82	87.16	2975	1	1
NC_037340.1	67048708	67060016	87.16	87.18	80	0	1
NC_037340.1	67060016	67301305	87.18	87.49	3400	1	1
NC_037340.1	67301305	67313412	87.49	87.51	200	1	0
NC_037340.1	67313412	67544501	87.51	87.81	2820	1	1
NC_037340.1	67544501	67558398	87.81	87.83	210	0	1
NC_037340.1	67558398	67897189	87.83	88.27	4640	1	1
NC_037340.1	67897189	67919888	88.27	88.30	375	0	1
NC_037340.1	67919888	67930431	88.30	88.31	115	1	1
NC_037340.1	67930431	67956174	88.31	88.34	370	1	0
NC_037340.1	67956174	68253591	88.34	88.73	3415	1	1
NC_037340.1	68253591	68262520	88.73	88.74	115	0	1
NC_037340.1	68262520	68405585	88.74	88.93	1800	1	1
NC_037340.1	68405585	68419352	88.93	88.95	235	0	1
NC_037340.1	68419352	68513313	88.95	89.07	1100	1	1
NC_037340.1	68513313	68529780	89.07	89.09	180	0	1
NC_037340.1	68529780	69842903	89.09	90.80	15445	1	1
NC_037340.1	69842903	69860714	90.80	90.82	160	1	0
NC_037340.1	69860714	70253602	90.82	91.33	4055	1	1
NC_037340.1	70253602	70301268	91.33	91.39	610	1	0
NC_037340.1	70301268	70309350	91.39	91.40	130	1	1
NC_037340.1	70309350	70324716	91.40	91.42	205	0	1
NC_037340.1	70324716	70386697	91.42	91.50	825	1	1
NC_037340.1	70386697	70414529	91.50	91.54	255	0	1
NC_037340.1	70414529	70874482	91.54	92.14	6205	1	1
NC_037340.1	70874482	70895491	92.14	92.16	270	0	1
NC_037340.1	70895491	71678837	92.16	93.18	10355	1	1
NC_037340.1	71678837	71689306	93.18	93.20	175	0	1
NC_037340.1	71689306	71804017	93.20	93.35	1460	1	1
NC_037340.1	71804017	71807730	93.35	93.35	85	0	1
NC_037340.1	71807730	72432108	93.35	94.16	7120	1	1
NC_037340.1	72432108	72471252	94.16	94.21	460	1	0
NC_037340.1	72471252	73419197	94.21	95.44	11915	1	1
NC_037340.1	73419197	73434181	95.44	95.46	210	0	1
NC_037340.1	73434181	73496383	95.46	95.55	650	1	1
NC_037340.1	73496383	73514783	95.55	95.57	70	0	1
NC_037340.1	73514783	73532254	95.57	95.59	165	1	1
NC_037340.1	73532254	73560853	95.59	95.63	255	1	0
NC_037340.1	73560853	73818543	95.63	95.96	3500	1	1
NC_037340.1	73818543	73844413	95.96	96.00	340	1	0
NC_037340.1	73844413	73905955	96.00	96.08	1055	1	1
NC_037340.1	73905955	73908188	96.08	96.08	90	0	1
NC_037340.1	73908188	73932499	96.08	96.11	505	1	1
NC_037340.1	73932499	73938226	96.11	96.12	110	0	1
NC_037340.1	73938226	73954411	96.12	96.14	495	1	1
NC_037340.1	73954411	73958975	96.14	96.15	190	1	0
NC_037340.1	73958975	73962108	96.15	96.15	80	1	1
NC_037340.1	73962108	73995004	96.15	96.19	325	1	0
NC_037340.1	73995004	74000982	96.19	96.20	295	1	1
NC_037340.1	74000982	74006860	96.20	96.21	195	1	0
NC_037340.1	74006860	74062583	96.21	96.28	970	1	1
NC_037340.1	74062583	74066742	96.28	96.29	90	1	0
NC_037340.1	74066742	74091316	96.29	96.32	1175	1	1
NC_037340.1	74091316	74102969	96.32	96.33	335	0	1
NC_037340.1	74102969	74197909	96.33	96.46	2620	1	1
NC_037340.1	74197909	74202754	96.46	96.46	185	0	1
NC_037340.1	74202754	75745247	96.46	98.47	19115	1	1
NC_037340.1	75745247	75754478	98.47	98.48	110	0	1
NC_037340.1	75754478	75829568	98.48	98.58	1145	1	1
NC_037340.1	75829568	75843703	98.58	98.60	165	1	0
NC_037340.1	75843703	76322059	98.60	99.22	5540	1	1
NC_037340.1	76322059	76329313	99.22	99.23	105	1	0
NC_037340.1	76329313	76531278	99.23	99.49	3240	1	1
NC_037340.1	76531278	76545241	99.49	99.51	260	0	1
NC_037340.1	76545241	76735526	99.51	99.76	3250	1	1
NC_037340.1	76735526	76739019	99.76	99.76	105	1	0
NC_037340.1	76739019	76741908	99.76	99.76	70	1	1
NC_037340.1	76741908	76747489	99.76	99.77	145	0	1
NC_037340.1	76747489	77498830	99.77	100.75	10245	1	1
NC_037340.1	77498830	77525748	100.75	100.78	405	1	0
NC_037340.1	77525748	77674172	100.78	100.98	2135	1	1
NC_037340.1	77674172	77688401	100.98	101.00	135	1	0
NC_037340.1	77688401	78661662	101.00	102.26	12230	1	1
NC_037340.1	78661662	78669654	102.26	102.27	135	0	1
NC_037340.1	78669654	78723435	102.27	102.34	640	1	1
NC_037340.1	78723435	78737090	102.34	102.36	160	0	1
NC_037340.1	78737090	79201465	102.36	102.96	6830	1	1
NC_037340.1	79201465	79213454	102.96	102.98	135	0	1
NC_037340.1	79213454	79224514	102.98	102.99	150	1	1
NC_037340.1	79224514	79228771	102.99	103.00	90	1	0
NC_037340.1	79228771	79487237	103.00	103.33	3530	1	1
NC_037340.1	79487237	79498158	103.33	103.35	120	1	0
NC_037340.1	79498158	79534375	103.35	103.39	540	1	1
NC_037340.1	79534375	79542477	103.39	103.40	110	1	0
NC_037340.1	79542477	79741737	103.40	103.66	2650	1	1
NC_037340.1	79741737	79756663	103.66	103.68	225	0	1
NC_037340.1	79756663	80096524	103.68	104.12	4835	1	1
NC_037340.1	80096524	80116794	104.12	104.15	310	0	1
NC_037340.1	80116794	80295229	104.15	104.38	2275	1	1
NC_037340.1	80295229	80313355	104.38	104.41	260	1	0
NC_037340.1	80313355	81105597	104.41	105.44	11130	1	1
NC_037340.1	81105597	81132633	105.44	105.47	310	0	1
NC_037340.1	81132633	81213688	105.47	105.58	850	1	1
NC_037340.1	81213688	81229710	105.58	105.60	220	1	0
NC_037340.1	81229710	81980853	105.60	106.57	11075	1	1
NC_037340.1	81980853	81996111	106.57	106.60	270	0	1
NC_037340.1	81996111	82515913	106.60	107.27	7645	1	1
NC_037340.1	82515913	82534568	107.27	107.29	155	1	0
NC_037340.1	82534568	82994127	107.29	107.89	7385	1	1
NC_037340.1	82994127	83006272	107.89	107.91	260	0	1
NC_037340.1	83006272	83457756	107.91	108.50	5540	1	1
NC_037340.1	83457756	83464922	108.50	108.50	50	0	1
