#Subpopulation order/codes: Tory=0	Tstr=1
#chm	spos	epos	sgpos	egpos	n snps	TstrBot_0757.0	TstrBot_0757.1
NC_037349.1	27409871	27424468	35.63	35.65	180	1	0
NC_037349.1	27424468	27930581	35.65	36.31	6375	1	1
NC_037349.1	27930581	27939981	36.31	36.32	170	1	0
NC_037349.1	27939981	28102624	36.32	36.53	2120	1	1
NC_037349.1	28102624	28124098	36.53	36.56	225	0	1
NC_037349.1	28124098	28451066	36.56	36.99	4500	1	1
NC_037349.1	28451066	28458835	36.99	37.00	125	1	0
NC_037349.1	28458835	28473053	37.00	37.01	260	1	1
NC_037349.1	28473053	28477726	37.01	37.02	125	1	0
NC_037349.1	28477726	29459285	37.02	38.30	10265	1	1
NC_037349.1	29459285	29470923	38.30	38.31	160	1	0
NC_037349.1	29470923	30050587	38.31	39.07	6185	1	1
NC_037349.1	30050587	30094773	39.07	39.12	290	1	0
NC_037349.1	30094773	30209167	39.12	39.27	960	1	1
NC_037349.1	30209167	30227079	39.27	39.30	140	0	1
NC_037349.1	30227079	30388412	39.30	39.50	1150	1	1
NC_037349.1	30388412	30419311	39.50	39.55	215	1	0
NC_037349.1	30419311	31669543	39.55	41.17	12055	1	1
NC_037349.1	31669543	31680921	41.17	41.19	150	1	0
NC_037349.1	31680921	32106467	41.19	41.74	4920	1	1
NC_037349.1	32106467	32109054	41.74	41.74	75	1	0
NC_037349.1	32109054	33029861	41.74	42.94	10855	1	1
NC_037349.1	33029861	33043329	42.94	42.96	130	1	0
NC_037349.1	33043329	33061546	42.96	42.98	280	1	1
NC_037349.1	33061546	33073657	42.98	43.00	155	0	1
NC_037349.1	33073657	33129727	43.00	43.07	595	1	1
NC_037349.1	33129727	33137651	43.07	43.08	120	0	1
NC_037349.1	33137651	34249862	43.08	44.52	10420	1	1
NC_037349.1	34249862	34299179	44.52	44.59	560	1	0
NC_037349.1	34299179	34337684	44.59	44.64	320	1	1
NC_037349.1	34337684	34371088	44.64	44.68	230	0	1
NC_037349.1	34371088	35194112	44.68	45.75	7345	1	1
NC_037349.1	35194112	35205234	45.75	45.77	105	0	1
NC_037349.1	35205234	35773937	45.77	46.51	7050	1	1
NC_037349.1	35773937	35812785	46.51	46.56	480	1	0
NC_037349.1	35812785	36182133	46.56	47.04	4445	1	1
NC_037349.1	36182133	36201374	47.04	47.06	135	0	1
NC_037349.1	36201374	36444947	47.06	47.38	2190	1	1
NC_037349.1	36444947	36455058	47.38	47.39	95	0	1
NC_037349.1	36455058	36716971	47.39	47.73	2525	1	1
NC_037349.1	36716971	36747651	47.73	47.77	200	0	1
NC_037349.1	36747651	37274305	47.77	48.46	6590	1	1
NC_037349.1	37274305	37316903	48.46	48.51	590	1	0
NC_037349.1	37316903	37533257	48.51	48.79	2040	1	1
NC_037349.1	37533257	37550036	48.79	48.81	120	1	0
NC_037349.1	37550036	37772873	48.81	49.10	2370	1	1
NC_037349.1	37772873	37782939	49.10	49.12	125	1	0
NC_037349.1	37782939	37817722	49.12	49.16	380	1	1
NC_037349.1	37817722	37826755	49.16	49.17	100	1	0
NC_037349.1	37826755	38360244	49.17	49.87	6200	1	1
NC_037349.1	38360244	38383074	49.87	49.90	195	1	0
NC_037349.1	38383074	38428315	49.90	49.96	475	1	1
NC_037349.1	38428315	38444674	49.96	49.98	145	1	0
NC_037349.1	38444674	38516488	49.98	50.07	845	1	1
NC_037349.1	38516488	38538930	50.07	50.10	230	0	1
NC_037349.1	38538930	39139769	50.10	50.88	6945	1	1
NC_037349.1	39139769	39144879	50.88	50.89	85	1	0
NC_037349.1	39144879	39259428	50.89	51.04	1780	1	1
NC_037349.1	39259428	39269371	51.04	51.05	160	1	0
NC_037349.1	39269371	39394843	51.05	51.21	1760	1	1
NC_037349.1	39394843	39403669	51.21	51.22	170	0	1
NC_037349.1	39403669	39451544	51.22	51.29	660	1	1
NC_037349.1	39451544	39461875	51.29	51.30	200	0	1
NC_037349.1	39461875	39555529	51.30	51.42	1330	1	1
NC_037349.1	39555529	39569258	51.42	51.44	185	0	1
NC_037349.1	39569258	39641534	51.44	51.53	1140	1	1
NC_037349.1	39641534	39665185	51.53	51.56	210	0	1
NC_037349.1	39665185	40128369	51.56	52.17	4520	1	1
NC_037349.1	40128369	40171116	52.17	52.22	355	1	0
NC_037349.1	40171116	41138528	52.22	53.48	10380	1	1
NC_037349.1	41138528	41178721	53.48	53.53	360	0	1
NC_037349.1	41178721	41260689	53.53	53.64	1010	1	1
NC_037349.1	41260689	41273146	53.64	53.66	250	1	0
NC_037349.1	41273146	41462510	53.66	53.90	2585	1	1
NC_037349.1	41462510	41476147	53.90	53.92	165	1	0
NC_037349.1	41476147	41675680	53.92	54.18	2880	1	1
NC_037349.1	41675680	41692286	54.18	54.20	185	0	1
NC_037349.1	41692286	41902495	54.20	54.47	2805	1	1
NC_037349.1	41902495	41915851	54.47	54.49	145	1	0
NC_037349.1	41915851	44037053	54.49	57.25	19600	1	1
NC_037349.1	44037053	44047397	57.25	57.26	215	1	0
NC_037349.1	44047397	44057398	57.26	57.27	180	1	1
NC_037349.1	44057398	44061872	57.27	57.28	95	0	1
NC_037349.1	44061872	44826487	57.28	58.27	6980	1	1
NC_037349.1	44826487	44883264	58.27	58.35	330	0	1
NC_037349.1	44883264	45125665	58.35	58.66	1530	1	1
NC_037349.1	45125665	45152749	58.66	58.70	190	0	1
NC_037349.1	45152749	45742458	58.70	59.47	4925	1	1
NC_037349.1	45742458	45760938	59.47	59.49	160	0	1
NC_037349.1	45760938	47596249	59.49	61.88	19185	1	1
NC_037349.1	47596249	47630966	61.88	61.92	645	1	0
NC_037349.1	47630966	51609816	61.92	67.09	38240	1	1
NC_037349.1	51609816	51623306	67.09	67.11	170	0	1
NC_037349.1	51623306	52866532	67.11	68.73	12050	1	1
NC_037349.1	52866532	52880596	68.73	68.74	195	0	1
NC_037349.1	52880596	53901662	68.74	70.07	12125	1	1
NC_037349.1	53901662	53912616	70.07	70.09	125	0	1
NC_037349.1	53912616	57162097	70.09	74.31	41195	1	1
NC_037349.1	57162097	57173263	74.31	74.33	80	0	1
NC_037349.1	57173263	59776891	74.33	77.71	41305	1	1
NC_037349.1	59776891	59783603	77.71	77.72	140	0	1
NC_037349.1	59783603	60766513	77.72	79.00	13602	1	1
