#Subpopulation order/codes: Tory=0	Tstr=1
#chm	spos	epos	sgpos	egpos	n snps	TstrBot_0757.0	TstrBot_0757.1
NC_037334.1	37813238	39161772	49.16	50.91	13150	1	1
NC_037334.1	39161772	39212354	50.91	50.98	385	0	1
NC_037334.1	39212354	39393572	50.98	51.21	2250	1	1
NC_037334.1	39393572	39407689	51.21	51.23	240	1	0
NC_037334.1	39407689	40207089	51.23	52.27	8170	1	1
NC_037334.1	40207089	40219116	52.27	52.28	135	1	0
NC_037334.1	40219116	40307840	52.28	52.40	980	1	1
NC_037334.1	40307840	40355262	52.40	52.46	445	1	0
NC_037334.1	40355262	40559865	52.46	52.73	1170	1	1
NC_037334.1	40559865	40576785	52.73	52.75	95	0	1
NC_037334.1	40576785	41140837	52.75	53.48	4935	1	1
NC_037334.1	41140837	41164510	53.48	53.51	125	0	1
NC_037334.1	41164510	41247881	53.51	53.62	850	1	1
NC_037334.1	41247881	41254628	53.62	53.63	145	0	1
NC_037334.1	41254628	41261844	53.63	53.64	230	1	1
NC_037334.1	41261844	41271293	53.64	53.65	110	1	0
NC_037334.1	41271293	41536282	53.65	54.00	2210	1	1
NC_037334.1	41536282	41543792	54.00	54.01	95	0	1
NC_037334.1	41543792	41567433	54.01	54.04	400	1	1
NC_037334.1	41567433	41583007	54.04	54.06	180	0	1
NC_037334.1	41583007	41631202	54.06	54.12	730	1	1
NC_037334.1	41631202	41637188	54.12	54.13	185	1	0
NC_037334.1	41637188	41660316	54.13	54.16	400	1	1
NC_037334.1	41660316	41680951	54.16	54.19	325	1	0
NC_037334.1	41680951	41682090	54.19	54.19	20	1	1
NC_037334.1	41682090	41722643	54.19	54.24	95	0	1
NC_037334.1	41722643	42231201	54.24	54.90	4460	1	1
NC_037334.1	42231201	42239356	54.90	54.91	90	1	0
NC_037334.1	42239356	42463642	54.91	55.20	1955	1	1
NC_037334.1	42463642	42473481	55.20	55.22	130	0	1
NC_037334.1	42473481	42682898	55.22	55.49	2515	1	1
NC_037334.1	42682898	42707822	55.49	55.52	220	1	0
NC_037334.1	42707822	42948217	55.52	55.83	1970	1	1
NC_037334.1	42948217	42983721	55.83	55.88	305	1	0
NC_037334.1	42983721	44341155	55.88	57.64	11780	1	1
NC_037334.1	44341155	44347526	57.64	57.65	165	0	1
NC_037334.1	44347526	45217453	57.65	58.78	10110	1	1
NC_037334.1	45217453	45222388	58.78	58.79	105	0	1
NC_037334.1	45222388	45256713	58.79	58.83	480	1	1
NC_037334.1	45256713	45264966	58.83	58.84	100	0	1
NC_037334.1	45264966	45475887	58.84	59.12	2730	1	1
NC_037334.1	45475887	45479503	59.12	59.12	70	0	1
NC_037334.1	45479503	45578601	59.12	59.25	1305	1	1
NC_037334.1	45578601	45583992	59.25	59.26	110	0	1
NC_037334.1	45583992	45776033	59.26	59.51	2300	1	1
NC_037334.1	45776033	45789206	59.51	59.53	140	0	1
NC_037334.1	45789206	46934566	59.53	61.01	10705	1	1
NC_037334.1	46934566	46970292	61.01	61.06	410	1	0
NC_037334.1	46970292	47622246	61.06	61.91	7310	1	1
NC_037334.1	47622246	47636131	61.91	61.93	135	1	0
NC_037334.1	47636131	47852641	61.93	62.21	2960	1	1
NC_037334.1	47852641	47860671	62.21	62.22	150	0	1
NC_037334.1	47860671	47891982	62.22	62.26	525	1	1
NC_037334.1	47891982	47904708	62.26	62.28	215	1	0
NC_037334.1	47904708	47944332	62.28	62.33	350	1	1
NC_037334.1	47944332	47955023	62.33	62.34	110	0	1
NC_037334.1	47955023	48067443	62.34	62.49	1175	1	1
NC_037334.1	48067443	48105841	62.49	62.54	410	1	0
NC_037334.1	48105841	48335522	62.54	62.84	2765	1	1
NC_037334.1	48335522	48361743	62.84	62.87	300	0	1
NC_037334.1	48361743	48473669	62.87	63.02	940	1	1
NC_037334.1	48473669	48483649	63.02	63.03	155	1	0
NC_037334.1	48483649	48504582	63.03	63.06	345	1	1
NC_037334.1	48504582	48511356	63.06	63.06	125	1	0
NC_037334.1	48511356	49156702	63.06	63.90	8010	1	1
NC_037334.1	49156702	49174865	63.90	63.93	185	0	1
NC_037334.1	49174865	49305724	63.93	64.10	790	1	1
NC_037334.1	49305724	49337477	64.10	64.14	170	0	1
NC_037334.1	49337477	51533242	64.14	66.99	14730	1	1
NC_037334.1	51533242	51546470	66.99	67.01	110	1	0
NC_037334.1	51546470	51959671	67.01	67.55	2465	1	1
NC_037334.1	51959671	51976315	67.55	67.57	110	1	0
NC_037334.1	51976315	53058851	67.57	68.98	7635	1	1
NC_037334.1	53058851	53078947	68.98	69.00	185	0	1
NC_037334.1	53078947	54535421	69.00	70.90	13550	1	1
NC_037334.1	54535421	54552332	70.90	70.92	160	0	1
NC_037334.1	54552332	54554489	70.92	70.92	20	1	1
NC_037334.1	54554489	54584484	70.92	70.96	235	1	0
NC_037334.1	54584484	55588127	70.96	72.26	9450	1	1
NC_037334.1	55588127	55612807	72.26	72.30	325	1	0
NC_037334.1	55612807	55788686	72.30	72.53	1580	1	1
NC_037334.1	55788686	55792846	72.53	72.53	75	1	0
NC_037334.1	55792846	55799286	72.53	72.54	90	0	0
NC_037334.1	55799286	55802848	72.54	72.54	45	0	1
NC_037334.1	55802848	56352367	72.54	73.26	5895	1	1
NC_037334.1	56352367	56359990	73.26	73.27	105	0	1
NC_037334.1	56359990	56853959	73.27	73.91	5345	1	1
NC_037334.1	56853959	56858920	73.91	73.92	85	0	1
NC_037334.1	56858920	56975642	73.92	74.07	1370	1	1
NC_037334.1	56975642	57003898	74.07	74.11	265	1	0
NC_037334.1	57003898	57301944	74.11	74.49	3505	1	1
NC_037334.1	57301944	57330004	74.49	74.53	225	0	1
NC_037334.1	57330004	57863289	74.53	75.22	4835	1	1
NC_037334.1	57863289	57875282	75.22	75.24	225	1	0
NC_037334.1	57875282	58231987	75.24	75.70	4290	1	1
NC_037334.1	58231987	58258686	75.70	75.74	340	0	1
NC_037334.1	58258686	58285733	75.74	75.77	355	1	1
NC_037334.1	58285733	58300558	75.77	75.79	165	1	0
NC_037334.1	58300558	58454445	75.79	75.99	1475	1	1
NC_037334.1	58454445	58461251	75.99	76.00	105	1	0
NC_037334.1	58461251	59026396	76.00	76.73	6795	1	1
NC_037334.1	59026396	59038047	76.73	76.75	105	1	0
NC_037334.1	59038047	59511847	76.75	77.37	5415	1	1
NC_037334.1	59511847	59529878	77.37	77.39	205	1	0
NC_037334.1	59529878	60181024	77.39	78.24	6130	1	1
NC_037334.1	60181024	60194163	78.24	78.25	155	0	1
NC_037334.1	60194163	62277660	78.25	80.96	21025	1	1
NC_037334.1	62277660	62295632	80.96	80.98	295	0	1
NC_037334.1	62295632	63572797	80.98	82.64	15215	1	1
NC_037334.1	63572797	63580313	82.64	82.65	95	0	1
NC_037334.1	63580313	64070136	82.65	83.29	5655	1	1
NC_037334.1	64070136	64087626	83.29	83.31	170	1	0
NC_037334.1	64087626	64382017	83.31	83.70	3125	1	1
NC_037334.1	64382017	64392534	83.70	83.71	120	0	1
NC_037334.1	64392534	65152759	83.71	84.70	8975	1	1
NC_037334.1	65152759	65162481	84.70	84.71	140	0	1
NC_037334.1	65162481	65215222	84.71	84.78	535	1	1
NC_037334.1	65215222	65227742	84.78	84.80	200	1	0
NC_037334.1	65227742	65630992	84.80	85.32	4890	1	1
NC_037334.1	65630992	65645066	85.32	85.34	215	0	1
NC_037334.1	65645066	66339346	85.34	86.24	6845	1	1
NC_037334.1	66339346	66359285	86.24	86.27	170	0	1
NC_037334.1	66359285	67368085	86.27	87.58	10815	1	1
NC_037334.1	67368085	67410780	87.58	87.63	490	1	0
NC_037334.1	67410780	68386772	87.63	88.90	11670	1	1
NC_037334.1	68386772	68391228	88.90	88.91	115	1	0
NC_037334.1	68391228	68402104	88.91	88.92	225	1	1
NC_037334.1	68402104	68409341	88.92	88.93	130	1	0
NC_037334.1	68409341	68476485	88.93	89.02	1115	1	1
NC_037334.1	68476485	68500949	89.02	89.05	330	0	1
NC_037334.1	68500949	68628903	89.05	89.22	615	1	1
NC_037334.1	68628903	68645797	89.22	89.24	500	0	1
NC_037334.1	68645797	68650723	89.24	89.25	120	1	1
NC_037334.1	68650723	68670021	89.25	89.27	220	1	0
NC_037334.1	68670021	68764118	89.27	89.39	1560	1	1
NC_037334.1	68764118	68782662	89.39	89.42	290	0	1
NC_037334.1	68782662	70810331	89.42	92.05	19880	1	1
NC_037334.1	70810331	70817928	92.05	92.06	95	1	0
NC_037334.1	70817928	71151671	92.06	92.50	3390	1	1
NC_037334.1	71151671	71183414	92.50	92.54	205	0	1
NC_037334.1	71183414	71588778	92.54	93.07	4560	1	1
NC_037334.1	71588778	71605927	93.07	93.09	175	1	0
NC_037334.1	71605927	71965733	93.09	93.56	4010	1	1
NC_037334.1	71965733	71985160	93.56	93.58	205	0	1
NC_037334.1	71985160	72240707	93.58	93.91	2555	1	1
NC_037334.1	72240707	72256082	93.91	93.93	100	0	1
NC_037334.1	72256082	73875774	93.93	96.04	17935	1	1
NC_037334.1	73875774	73905715	96.04	96.08	335	1	0
NC_037334.1	73905715	73914883	96.08	96.09	130	1	1
NC_037334.1	73914883	73933373	96.09	96.11	280	1	0
NC_037334.1	73933373	74214021	96.11	96.48	2950	1	1
NC_037334.1	74214021	74220061	96.48	96.49	105	0	1
NC_037334.1	74220061	76861841	96.49	99.92	25370	1	1
NC_037334.1	76861841	76869277	99.92	99.93	100	1	0
NC_037334.1	76869277	76901067	99.93	99.97	370	1	1
NC_037334.1	76901067	76905677	99.97	99.98	110	0	1
NC_037334.1	76905677	77424792	99.98	100.65	4820	1	1
NC_037334.1	77424792	77430596	100.65	100.66	80	1	0
NC_037334.1	77430596	77510908	100.66	100.76	760	1	1
NC_037334.1	77510908	77533337	100.76	100.79	170	0	1
NC_037334.1	77533337	78957131	100.79	102.64	13490	1	1
NC_037334.1	78957131	78981043	102.64	102.68	300	0	1
NC_037334.1	78981043	79041359	102.68	102.75	620	1	1
NC_037334.1	79041359	79063989	102.75	102.78	205	1	0
NC_037334.1	79063989	80125557	102.78	104.16	11735	1	1
NC_037334.1	80125557	80139993	104.16	104.18	170	0	1
NC_037334.1	80139993	80430131	104.18	104.56	3625	1	1
NC_037334.1	80430131	80441638	104.56	104.57	215	1	0
NC_037334.1	80441638	80733194	104.57	104.95	3005	1	1
NC_037334.1	80733194	80744960	104.95	104.97	155	1	0
NC_037334.1	80744960	81369093	104.97	105.78	7760	1	1
NC_037334.1	81369093	81392746	105.78	105.81	195	0	1
NC_037334.1	81392746	81948671	105.81	106.53	5455	1	1
NC_037334.1	81948671	81989711	106.53	106.59	250	1	0
NC_037334.1	81989711	82387488	106.59	107.10	3480	1	1
NC_037334.1	82387488	82398029	107.10	107.12	110	0	1
NC_037334.1	82398029	82831627	107.12	107.68	4820	1	1
NC_037334.1	82831627	82847788	107.68	107.70	195	1	0
NC_037334.1	82847788	83109006	107.70	108.04	2040	1	1
NC_037334.1	83109006	83123820	108.04	108.06	105	0	1
NC_037334.1	83123820	84493954	108.06	109.84	13085	1	1
NC_037334.1	84493954	84510928	109.84	109.86	165	0	1
NC_037334.1	84510928	85295535	109.86	110.88	5430	1	1
NC_037334.1	85295535	85300721	110.88	110.89	120	0	1
NC_037334.1	85300721	85361416	110.89	110.97	520	1	1
NC_037334.1	85361416	85375939	110.97	110.99	165	1	0
NC_037334.1	85375939	85889777	110.99	111.66	4285	1	1
NC_037334.1	85889777	85901098	111.66	111.67	175	1	0
NC_037334.1	85901098	87597004	111.67	113.88	15980	1	1
NC_037334.1	87597004	87607495	113.88	113.89	105	0	1
NC_037334.1	87607495	87610618	113.89	113.89	55	1	1
NC_037334.1	87610618	87624028	113.89	113.91	185	1	0
NC_037334.1	87624028	87645984	113.91	113.94	150	1	1
NC_037334.1	87645984	87670739	113.94	113.97	250	0	1
NC_037334.1	87670739	87731790	113.97	114.05	635	1	1
NC_037334.1	87731790	87745723	114.05	114.07	160	1	0
NC_037334.1	87745723	87900479	114.07	114.27	1455	1	1
NC_037334.1	87900479	87920265	114.27	114.30	235	1	0
NC_037334.1	87920265	87939512	114.30	114.32	120	1	1
NC_037334.1	87939512	87968882	114.32	114.36	245	0	1
NC_037334.1	87968882	89946470	114.36	116.93	18800	1	1
NC_037334.1	89946470	89957397	116.93	116.94	140	0	1
NC_037334.1	89957397	90324540	116.94	117.42	4780	1	1
NC_037334.1	90324540	90332314	117.42	117.43	140	1	0
NC_037334.1	90332314	93748197	117.43	121.87	35770	1	1
NC_037334.1	93748197	93755435	121.87	121.88	85	1	0
NC_037334.1	93755435	93877176	121.88	122.04	1230	1	1
NC_037334.1	93877176	93890610	122.04	122.06	155	1	0
NC_037334.1	93890610	94338483	122.06	122.64	4780	1	1
NC_037334.1	94338483	94355659	122.64	122.66	375	1	0
NC_037334.1	94355659	94557877	122.66	122.93	2950	1	1
NC_037334.1	94557877	94572637	122.93	122.94	240	1	0
NC_037334.1	94572637	94710682	122.94	123.12	2065	1	1
NC_037334.1	94710682	94739707	123.12	123.16	330	0	1
NC_037334.1	94739707	94942122	123.16	123.43	2300	1	1
NC_037334.1	94942122	94966954	123.43	123.46	250	0	1
NC_037334.1	94966954	95033000	123.46	123.54	835	1	1
NC_037334.1	95033000	95045773	123.54	123.56	120	0	1
NC_037334.1	95045773	95078907	123.56	123.60	420	1	1
NC_037334.1	95078907	95090749	123.60	123.62	165	1	0
NC_037334.1	95090749	95911567	123.62	124.68	8130	1	1
NC_037334.1	95911567	95923171	124.68	124.70	155	0	1
NC_037334.1	95923171	96353948	124.70	125.26	6175	1	1
NC_037334.1	96353948	96367092	125.26	125.28	150	1	0
NC_037334.1	96367092	97276953	125.28	126.46	10450	1	1
NC_037334.1	97276953	97288946	126.46	126.48	130	1	0
NC_037334.1	97288946	97439448	126.48	126.67	1525	1	1
NC_037334.1	97439448	97444747	126.67	126.68	95	1	0
NC_037334.1	97444747	97967937	126.68	127.36	6365	1	1
NC_037334.1	97967937	97989969	127.36	127.39	170	1	0
NC_037334.1	97989969	98289670	127.39	127.78	2350	1	1
NC_037334.1	98289670	98297390	127.78	127.79	80	0	1
NC_037334.1	98297390	98464149	127.79	128.00	2060	1	1
NC_037334.1	98464149	98497609	128.00	128.05	415	0	1
NC_037334.1	98497609	98988140	128.05	128.68	6280	1	1
NC_037334.1	98988140	99008752	128.68	128.71	280	0	1
NC_037334.1	99008752	99499683	128.71	129.35	5430	1	1
NC_037334.1	99499683	99520842	129.35	129.38	165	1	0
NC_037334.1	99520842	99834724	129.38	129.79	3735	1	1
NC_037334.1	99834724	99848137	129.79	129.80	170	1	0
NC_037334.1	99848137	100299362	129.80	130.39	4730	1	1
NC_037334.1	100299362	100317489	130.39	130.41	165	0	1
NC_037334.1	100317489	100747145	130.41	130.97	4560	1	1
NC_037334.1	100747145	100755663	130.97	130.98	145	0	1
NC_037334.1	100755663	100809180	130.98	131.05	795	1	1
NC_037334.1	100809180	100816244	131.05	131.06	105	1	0
NC_037334.1	100816244	100928665	131.06	131.21	1355	1	1
NC_037334.1	100928665	100936549	131.21	131.22	95	0	1
NC_037334.1	100936549	101022805	131.22	131.33	950	1	1
NC_037334.1	101022805	101035189	131.33	131.35	175	1	0
NC_037334.1	101035189	101086279	131.35	131.41	615	1	1
NC_037334.1	101086279	101096296	131.41	131.43	120	0	1
NC_037334.1	101096296	101186590	131.43	131.54	1070	1	1
NC_037334.1	101186590	101193340	131.54	131.55	125	0	1
NC_037334.1	101193340	102116263	131.55	132.75	10645	1	1
NC_037334.1	102116263	102128599	132.75	132.77	155	0	1
NC_037334.1	102128599	103183842	132.77	134.14	13040	1	1
NC_037334.1	103183842	103199086	134.14	134.16	250	0	1
NC_037334.1	103199086	105003518	134.16	136.51	19855	1	1
NC_037334.1	105003518	105017058	136.51	136.52	150	0	1
NC_037334.1	105017058	105046159	136.52	136.56	220	1	1
NC_037334.1	105046159	105068850	136.56	136.59	265	1	0
NC_037334.1	105068850	105095871	136.59	136.62	345	1	1
NC_037334.1	105095871	105105850	136.62	136.64	120	1	0
NC_037334.1	105105850	105647230	136.64	137.34	5465	1	1
NC_037334.1	105647230	105657895	137.34	137.35	100	1	0
NC_037334.1	105657895	106192175	137.35	138.05	5305	1	1
NC_037334.1	106192175	106197282	138.05	138.06	100	0	1
NC_037334.1	106197282	106301742	138.06	138.19	1055	1	1
NC_037334.1	106301742	106314318	138.19	138.21	125	0	1
NC_037334.1	106314318	106574323	138.21	138.55	3460	1	1
NC_037334.1	106574323	106596486	138.55	138.57	285	0	1
NC_037334.1	106596486	108476364	138.57	141.02	21500	1	1
NC_037334.1	108476364	108492592	141.02	141.04	150	1	0
NC_037334.1	108492592	108629712	141.04	141.22	1880	1	1
NC_037334.1	108629712	108643629	141.22	141.24	290	0	1
NC_037334.1	108643629	109356846	141.24	142.16	10765	1	1
NC_037334.1	109356846	109365096	142.16	142.18	145	1	0
NC_037334.1	109365096	109552510	142.18	142.42	2220	1	1
NC_037334.1	109552510	109564972	142.42	142.43	205	1	0
NC_037334.1	109564972	109704311	142.43	142.62	1725	1	1
NC_037334.1	109704311	109726292	142.62	142.64	325	1	0
