#Subpopulation order/codes: Tory=0	Tstr=1
#chm	spos	epos	sgpos	egpos	n snps	TstrBot_0757.0	TstrBot_0757.1
NC_037336.1	23729415	23743486	30.85	30.87	125	1	0
NC_037336.1	23743486	24531018	30.87	31.89	5990	1	1
NC_037336.1	24531018	24546412	31.89	31.91	135	1	0
NC_037336.1	24546412	24726643	31.91	32.14	1540	1	1
NC_037336.1	24726643	24779479	32.14	32.21	480	1	0
NC_037336.1	24779479	26030785	32.21	33.84	11940	1	1
NC_037336.1	26030785	26042787	33.84	33.86	130	0	1
NC_037336.1	26042787	26648364	33.86	34.64	6140	1	1
NC_037336.1	26648364	26677879	34.64	34.68	255	0	1
NC_037336.1	26677879	27842290	34.68	36.19	11395	1	1
NC_037336.1	27842290	27862482	36.19	36.22	195	1	0
NC_037336.1	27862482	28262464	36.22	36.74	4285	1	1
NC_037336.1	28262464	28272138	36.74	36.75	100	0	1
NC_037336.1	28272138	28596260	36.75	37.18	4000	1	1
NC_037336.1	28596260	28614587	37.18	37.20	185	1	0
NC_037336.1	28614587	29223921	37.20	37.99	5605	1	1
NC_037336.1	29223921	29255309	37.99	38.03	340	1	0
NC_037336.1	29255309	29543082	38.03	38.41	2730	1	1
NC_037336.1	29543082	29563479	38.41	38.43	250	0	1
NC_037336.1	29563479	29568179	38.43	38.44	45	1	1
NC_037336.1	29568179	29586057	38.44	38.46	220	1	0
NC_037336.1	29586057	29932995	38.46	38.91	3545	1	1
NC_037336.1	29932995	29977603	38.91	38.97	550	1	0
NC_037336.1	29977603	30068365	38.97	39.09	845	1	1
NC_037336.1	30068365	30153177	39.09	39.20	590	0	1
NC_037336.1	30153177	30177355	39.20	39.23	235	1	1
NC_037336.1	30177355	30199011	39.23	39.26	265	1	0
NC_037336.1	30199011	30220626	39.26	39.29	215	1	1
NC_037336.1	30220626	30231495	39.29	39.30	115	0	1
NC_037336.1	30231495	30473846	39.30	39.62	2395	1	1
NC_037336.1	30473846	30482955	39.62	39.63	115	1	0
NC_037336.1	30482955	30525539	39.63	39.68	460	1	1
NC_037336.1	30525539	30539758	39.68	39.70	85	0	1
NC_037336.1	30539758	30686079	39.70	39.89	1135	1	1
NC_037336.1	30686079	30728900	39.89	39.95	145	0	1
NC_037336.1	30728900	30809142	39.95	40.05	750	1	1
NC_037336.1	30809142	30830878	40.05	40.08	335	0	1
NC_037336.1	30830878	31115594	40.08	40.45	2875	1	1
NC_037336.1	31115594	31130518	40.45	40.47	180	0	1
NC_037336.1	31130518	31504979	40.47	40.96	4290	1	1
NC_037336.1	31504979	31516880	40.96	40.97	140	0	1
NC_037336.1	31516880	31951738	40.97	41.54	4725	1	1
NC_037336.1	31951738	31967788	41.54	41.56	150	0	1
NC_037336.1	31967788	31996724	41.56	41.60	315	1	1
NC_037336.1	31996724	32007537	41.60	41.61	115	0	1
NC_037336.1	32007537	32274301	41.61	41.96	2650	1	1
NC_037336.1	32274301	32286908	41.96	41.97	120	1	0
NC_037336.1	32286908	32420321	41.97	42.15	1110	1	1
NC_037336.1	32420321	32448882	42.15	42.18	255	0	1
NC_037336.1	32448882	32530699	42.18	42.29	780	1	1
NC_037336.1	32530699	32539004	42.29	42.30	120	1	0
NC_037336.1	32539004	32625217	42.30	42.41	935	1	1
NC_037336.1	32625217	32636658	42.41	42.43	200	1	0
NC_037336.1	32636658	32707006	42.43	42.52	1055	1	1
NC_037336.1	32707006	32711721	42.52	42.53	90	1	0
NC_037336.1	32711721	32932569	42.53	42.81	2630	1	1
NC_037336.1	32932569	32957206	42.81	42.84	295	1	0
NC_037336.1	32957206	33069761	42.84	42.99	1370	1	1
NC_037336.1	33069761	33083759	42.99	43.01	210	0	1
NC_037336.1	33083759	33161153	43.01	43.11	710	1	1
NC_037336.1	33161153	33195512	43.11	43.15	260	0	1
NC_037336.1	33195512	34009999	43.15	44.21	8505	1	1
NC_037336.1	34009999	34033864	44.21	44.24	385	1	0
NC_037336.1	34033864	34668204	44.24	45.07	6190	1	1
NC_037336.1	34668204	34696115	45.07	45.10	300	1	0
NC_037336.1	34696115	34720415	45.10	45.14	245	1	1
NC_037336.1	34720415	34737460	45.14	45.16	215	0	1
NC_037336.1	34737460	35346929	45.16	45.95	6565	1	1
NC_037336.1	35346929	35356865	45.95	45.96	125	0	1
NC_037336.1	35356865	35674309	45.96	46.38	2705	1	1
NC_037336.1	35674309	35700380	46.38	46.41	155	1	0
NC_037336.1	35700380	35857184	46.41	46.61	1745	1	1
NC_037336.1	35857184	35897564	46.61	46.67	400	0	1
NC_037336.1	35897564	36006253	46.67	46.81	1080	1	1
NC_037336.1	36006253	36028295	46.81	46.84	150	0	1
NC_037336.1	36028295	36043416	46.84	46.86	180	1	1
NC_037336.1	36043416	36066738	46.86	46.89	250	1	0
NC_037336.1	36066738	36154979	46.89	47.00	810	1	1
NC_037336.1	36154979	36167180	47.00	47.02	150	1	0
NC_037336.1	36167180	36378763	47.02	47.29	2580	1	1
NC_037336.1	36378763	36389097	47.29	47.31	170	0	1
NC_037336.1	36389097	36444965	47.31	47.38	630	1	1
NC_037336.1	36444965	36458633	47.38	47.40	115	0	1
NC_037336.1	36458633	36591683	47.40	47.57	1280	1	1
NC_037336.1	36591683	36613357	47.57	47.60	125	1	0
NC_037336.1	36613357	37033728	47.60	48.14	4035	1	1
NC_037336.1	37033728	37041245	48.14	48.15	130	0	1
NC_037336.1	37041245	37266980	48.15	48.45	2510	1	1
NC_037336.1	37266980	37286116	48.45	48.47	205	0	1
NC_037336.1	37286116	37617741	48.47	48.90	3420	1	1
NC_037336.1	37617741	37628105	48.90	48.92	95	0	1
NC_037336.1	37628105	38195903	48.92	49.65	5920	1	1
NC_037336.1	38195903	38207179	49.65	49.67	130	1	0
NC_037336.1	38207179	38708851	49.67	50.32	5975	1	1
NC_037336.1	38708851	38742595	50.32	50.37	475	1	0
NC_037336.1	38742595	40138355	50.37	52.18	12180	1	1
NC_037336.1	40138355	40162282	52.18	52.21	275	0	1
NC_037336.1	40162282	40258051	52.21	52.34	1000	1	1
NC_037336.1	40258051	40287445	52.34	52.37	265	1	0
NC_037336.1	40287445	40330992	52.37	52.43	495	1	1
NC_037336.1	40330992	40349100	52.43	52.45	250	0	1
NC_037336.1	40349100	40762005	52.45	52.99	4610	1	1
NC_037336.1	40762005	40811995	52.99	53.06	495	1	0
NC_037336.1	40811995	41658858	53.06	54.16	7010	1	1
NC_037336.1	41658858	41683563	54.16	54.19	240	0	1
NC_037336.1	41683563	44246911	54.19	57.52	22240	1	1
NC_037336.1	44246911	44290756	57.52	57.58	315	1	0
NC_037336.1	44290756	44695329	57.58	58.10	3635	1	1
NC_037336.1	44695329	44706969	58.10	58.12	160	0	1
NC_037336.1	44706969	44723524	58.12	58.14	175	1	1
NC_037336.1	44723524	44786094	58.14	58.22	715	0	1
NC_037336.1	44786094	44904594	58.22	58.38	1165	1	1
NC_037336.1	44904594	44916309	58.38	58.39	125	1	0
NC_037336.1	44916309	45218213	58.39	58.78	2115	1	1
NC_037336.1	45218213	45260166	58.78	58.84	170	1	0
NC_037336.1	45260166	45322520	58.84	58.92	575	1	1
NC_037336.1	45322520	45337425	58.92	58.94	100	1	0
NC_037336.1	45337425	46216009	58.94	60.08	8435	1	1
NC_037336.1	46216009	46244432	60.08	60.12	235	0	1
NC_037336.1	46244432	46795363	60.12	60.83	4590	1	1
NC_037336.1	46795363	46827454	60.83	60.88	295	1	0
NC_037336.1	46827454	48136881	60.88	62.58	11420	1	1
NC_037336.1	48136881	48155368	62.58	62.60	185	0	1
NC_037336.1	48155368	48411448	62.60	62.93	2265	1	1
NC_037336.1	48411448	48418118	62.93	62.94	115	1	0
NC_037336.1	48418118	48670942	62.94	63.27	2615	1	1
NC_037336.1	48670942	48691523	63.27	63.30	330	0	1
NC_037336.1	48691523	50553734	63.30	65.72	18255	1	1
NC_037336.1	50553734	50577572	65.72	65.75	235	1	0
NC_037336.1	50577572	50730305	65.75	65.95	1660	1	1
NC_037336.1	50730305	50740564	65.95	65.96	140	0	1
NC_037336.1	50740564	51045932	65.96	66.36	2685	1	1
NC_037336.1	51045932	51050695	66.36	66.37	80	0	1
NC_037336.1	51050695	51173651	66.37	66.53	1215	1	1
NC_037336.1	51173651	51201046	66.53	66.56	190	0	1
NC_037336.1	51201046	51241193	66.56	66.61	410	1	1
NC_037336.1	51241193	51257629	66.61	66.63	200	0	1
NC_037336.1	51257629	51291016	66.63	66.68	320	1	1
NC_037336.1	51291016	51321892	66.68	66.72	335	0	1
NC_037336.1	51321892	51944813	66.72	67.53	5285	1	1
NC_037336.1	51944813	51957506	67.53	67.54	150	0	1
NC_037336.1	51957506	52798981	67.54	68.64	6935	1	1
NC_037336.1	52798981	52826177	68.64	68.67	250	1	0
NC_037336.1	52826177	52856935	68.67	68.71	390	1	1
NC_037336.1	52856935	52864906	68.71	68.72	95	1	0
NC_037336.1	52864906	53034091	68.72	68.94	1565	1	1
NC_037336.1	53034091	53048267	68.94	68.96	115	1	0
NC_037336.1	53048267	53750042	68.96	69.88	6265	1	1
NC_037336.1	53750042	53765640	69.88	69.90	155	1	0
NC_037336.1	53765640	54316460	69.90	70.61	5040	1	1
NC_037336.1	54316460	54335938	70.61	70.64	115	0	1
NC_037336.1	54335938	54627232	70.64	71.02	2265	1	1
NC_037336.1	54627232	54653830	71.02	71.05	280	1	0
NC_037336.1	54653830	55290852	71.05	71.88	5240	1	1
NC_037336.1	55290852	55348150	71.88	71.95	565	1	0
NC_037336.1	55348150	55626876	71.95	72.31	2545	1	1
NC_037336.1	55626876	55650121	72.31	72.35	215	0	1
NC_037336.1	55650121	55777822	72.35	72.51	1150	1	1
NC_037336.1	55777822	55804550	72.51	72.55	270	0	1
NC_037336.1	55804550	55807307	72.55	72.55	25	1	1
NC_037336.1	55807307	55840417	72.55	72.59	180	1	0
NC_037336.1	55840417	57965547	72.59	75.36	18255	1	1
NC_037336.1	57965547	57978011	75.36	75.37	120	1	0
NC_037336.1	57978011	58243499	75.37	75.72	2445	1	1
NC_037336.1	58243499	58281402	75.72	75.77	405	0	1
NC_037336.1	58281402	58307154	75.77	75.80	210	1	1
NC_037336.1	58307154	58319232	75.80	75.82	105	1	0
NC_037336.1	58319232	58957800	75.82	76.65	5640	1	1
NC_037336.1	58957800	59003742	76.65	76.70	490	0	1
NC_037336.1	59003742	59215621	76.70	76.98	1970	1	1
NC_037336.1	59215621	59243590	76.98	77.02	140	1	0
NC_037336.1	59243590	60258908	77.02	78.34	10395	1	1
NC_037336.1	60258908	60288511	78.34	78.38	340	1	0
NC_037336.1	60288511	60530168	78.38	78.69	2365	1	1
NC_037336.1	60530168	60544739	78.69	78.71	245	0	1
NC_037336.1	60544739	60565486	78.71	78.74	270	1	1
NC_037336.1	60565486	60582031	78.74	78.76	185	0	1
NC_037336.1	60582031	61093770	78.76	79.42	5705	1	1
NC_037336.1	61093770	61133465	79.42	79.47	265	1	0
NC_037336.1	61133465	61256135	79.47	79.63	750	1	1
NC_037336.1	61256135	61284482	79.63	79.67	205	1	0
NC_037336.1	61284482	61620221	79.67	80.11	3650	1	1
NC_037336.1	61620221	61646825	80.11	80.14	140	0	1
NC_037336.1	61646825	63088321	80.14	82.01	13595	1	1
NC_037336.1	63088321	63102020	82.01	82.03	145	0	1
NC_037336.1	63102020	63191276	82.03	82.15	775	1	1
NC_037336.1	63191276	63204809	82.15	82.17	180	1	0
NC_037336.1	63204809	63346600	82.17	82.35	1575	1	1
NC_037336.1	63346600	63368630	82.35	82.38	290	0	1
NC_037336.1	63368630	63663939	82.38	82.76	2980	1	1
NC_037336.1	63663939	63689885	82.76	82.80	195	1	0
NC_037336.1	63689885	63826094	82.80	82.97	1265	1	1
NC_037336.1	63826094	63851525	82.97	83.01	180	0	1
NC_037336.1	63851525	65481912	83.01	85.13	14145	1	1
NC_037336.1	65481912	65494733	85.13	85.14	160	0	1
NC_037336.1	65494733	65597319	85.14	85.28	1035	1	1
NC_037336.1	65597319	65645736	85.28	85.34	175	0	1
NC_037336.1	65645736	65674177	85.34	85.38	585	1	1
NC_037336.1	65674177	65685084	85.38	85.39	110	1	0
NC_037336.1	65685084	67000971	85.39	87.10	12975	1	1
NC_037336.1	67000971	67026678	87.10	87.13	190	0	1
NC_037336.1	67026678	67273881	87.13	87.46	2505	1	1
NC_037336.1	67273881	67295810	87.46	87.48	155	0	1
NC_037336.1	67295810	67928762	87.48	88.31	6270	1	1
NC_037336.1	67928762	67941136	88.31	88.32	105	1	0
NC_037336.1	67941136	68011723	88.32	88.42	610	1	1
NC_037336.1	68011723	68027349	88.42	88.44	120	1	0
NC_037336.1	68027349	68427928	88.44	88.96	4080	1	1
NC_037336.1	68427928	68437327	88.96	88.97	140	1	0
NC_037336.1	68437327	68777289	88.97	89.41	3675	1	1
NC_037336.1	68777289	68787881	89.41	89.42	90	1	0
NC_037336.1	68787881	70596546	89.42	91.78	19230	1	1
NC_037336.1	70596546	70612242	91.78	91.80	185	1	0
NC_037336.1	70612242	70628481	91.80	91.82	160	1	1
NC_037336.1	70628481	70636289	91.82	91.83	120	0	1
NC_037336.1	70636289	71985272	91.83	93.58	12670	1	1
NC_037336.1	71985272	72000663	93.58	93.60	240	1	0
NC_037336.1	72000663	72339257	93.60	94.04	3250	1	1
NC_037336.1	72339257	72347304	94.04	94.05	110	1	0
NC_037336.1	72347304	73729889	94.05	95.85	13030	1	1
NC_037336.1	73729889	73754318	95.85	95.88	160	0	1
NC_037336.1	73754318	75444833	95.88	98.08	17145	1	1
NC_037336.1	75444833	75494778	98.08	98.14	775	0	1
NC_037336.1	75494778	75642974	98.14	98.34	1580	1	1
NC_037336.1	75642974	75659697	98.34	98.36	220	1	0
NC_037336.1	75659697	75804608	98.36	98.55	1405	1	1
NC_037336.1	75804608	75815106	98.55	98.56	110	1	0
NC_037336.1	75815106	75923055	98.56	98.70	1125	1	1
NC_037336.1	75923055	75928208	98.70	98.71	80	1	0
NC_037336.1	75928208	76242385	98.71	99.12	3900	1	1
NC_037336.1	76242385	76257363	99.12	99.13	200	0	1
NC_037336.1	76257363	76725385	99.13	99.74	5200	1	1
NC_037336.1	76725385	76736467	99.74	99.76	145	1	0
NC_037336.1	76736467	78452178	99.76	101.99	14525	1	1
NC_037336.1	78452178	78460704	101.99	102.00	120	0	1
NC_037336.1	78460704	78584808	102.00	102.16	1120	1	1
NC_037336.1	78584808	78609651	102.16	102.19	295	0	1
NC_037336.1	78609651	79307483	102.19	103.10	5660	1	1
NC_037336.1	79307483	79318408	103.10	103.11	125	0	1
NC_037336.1	79318408	79355744	103.11	103.16	360	1	1
NC_037336.1	79355744	79360070	103.16	103.17	90	1	0
NC_037336.1	79360070	79485738	103.17	103.33	845	1	1
NC_037336.1	79485738	79502609	103.33	103.35	140	1	0
NC_037336.1	79502609	80030115	103.35	104.04	4535	1	1
NC_037336.1	80030115	80050708	104.04	104.07	195	1	0
NC_037336.1	80050708	80606129	104.07	104.79	4820	1	1
NC_037336.1	80606129	80655306	104.79	104.85	550	1	0
NC_037336.1	80655306	81269208	104.85	105.65	6320	1	1
NC_037336.1	81269208	81283118	105.65	105.67	135	0	1
NC_037336.1	81283118	81549952	105.67	106.01	2050	1	1
NC_037336.1	81549952	81579823	106.01	106.05	340	1	0
NC_037336.1	81579823	82209598	106.05	106.87	6685	1	1
NC_037336.1	82209598	82222460	106.87	106.89	125	0	1
NC_037336.1	82222460	82231715	106.89	106.90	145	1	1
NC_037336.1	82231715	82254344	106.90	106.93	295	1	0
NC_037336.1	82254344	82296607	106.93	106.99	390	1	1
NC_037336.1	82296607	82300590	106.99	106.99	95	1	0
NC_037336.1	82300590	82415237	106.99	107.14	1050	1	1
NC_037336.1	82415237	82428630	107.14	107.16	170	1	0
NC_037336.1	82428630	83202053	107.16	108.16	7910	1	1
NC_037336.1	83202053	83230264	108.16	108.20	225	0	1
NC_037336.1	83230264	83569525	108.20	108.64	3390	1	1
NC_037336.1	83569525	83584316	108.64	108.66	205	0	1
NC_037336.1	83584316	83717233	108.66	108.83	1685	1	1
NC_037336.1	83717233	83732921	108.83	108.85	120	0	1
NC_037336.1	83732921	84020643	108.85	109.23	2950	1	1
NC_037336.1	84020643	84032005	109.23	109.24	105	0	1
NC_037336.1	84032005	85280891	109.24	110.86	12030	1	1
NC_037336.1	85280891	85302059	110.86	110.89	210	1	0
NC_037336.1	85302059	85482350	110.89	111.13	2005	1	1
NC_037336.1	85482350	85486811	111.13	111.13	75	1	0
NC_037336.1	85486811	86134156	111.13	111.97	7755	1	1
NC_037336.1	86134156	86157095	111.97	112.00	305	0	1
NC_037336.1	86157095	87057054	112.00	113.17	8710	1	1
NC_037336.1	87057054	87098360	113.17	113.23	165	1	0
NC_037336.1	87098360	87294657	113.23	113.48	785	1	1
NC_037336.1	87294657	87315102	113.48	113.51	290	1	0
NC_037336.1	87315102	87418347	113.51	113.64	1680	1	1
NC_037336.1	87418347	87426672	113.64	113.65	175	1	0
NC_037336.1	87426672	87444949	113.65	113.68	345	1	1
NC_037336.1	87444949	87470092	113.68	113.71	255	0	1
NC_037336.1	87470092	87596933	113.71	113.88	1390	1	1
NC_037336.1	87596933	87613718	113.88	113.90	200	0	1
NC_037336.1	87613718	89030496	113.90	115.74	16070	1	1
NC_037336.1	89030496	89042750	115.74	115.76	110	1	0
NC_037336.1	89042750	89051422	115.76	115.77	80	1	1
NC_037336.1	89051422	89061543	115.77	115.78	155	0	1
NC_037336.1	89061543	89236031	115.78	116.01	1835	1	1
NC_037336.1	89236031	89258056	116.01	116.04	315	1	0
NC_037336.1	89258056	89475843	116.04	116.32	2710	1	1
NC_037336.1	89475843	89485012	116.32	116.33	130	0	1
NC_037336.1	89485012	89585018	116.33	116.46	1385	1	1
NC_037336.1	89585018	89594072	116.46	116.47	145	0	1
NC_037336.1	89594072	90528802	116.47	117.69	9945	1	1
NC_037336.1	90528802	90531940	117.69	117.69	40	0	1
NC_037336.1	90531940	90542076	117.69	117.71	85	0	0
NC_037336.1	90542076	90543755	117.71	117.71	25	1	0
NC_037336.1	90543755	90551791	117.71	117.72	80	1	1
NC_037336.1	90551791	90571922	117.72	117.74	100	0	1
NC_037336.1	90571922	93185996	117.74	121.14	29675	1	1
NC_037336.1	93185996	93193640	121.14	121.15	140	1	0
NC_037336.1	93193640	93324534	121.15	121.32	1560	1	1
NC_037336.1	93324534	93344028	121.32	121.35	280	1	0
NC_037336.1	93344028	94237180	121.35	122.51	8475	1	1
NC_037336.1	94237180	94250601	122.51	122.53	165	1	0
NC_037336.1	94250601	94469209	122.53	122.81	2740	1	1
NC_037336.1	94469209	94480650	122.81	122.82	170	1	0
NC_037336.1	94480650	95054687	122.82	123.57	7630	1	1
NC_037336.1	95054687	95062715	123.57	123.58	125	1	0
NC_037336.1	95062715	95134996	123.58	123.68	910	1	1
NC_037336.1	95134996	95146772	123.68	123.69	190	0	1
NC_037336.1	95146772	95449019	123.69	124.08	3785	1	1
NC_037336.1	95449019	95472329	124.08	124.11	295	0	1
NC_037336.1	95472329	95894988	124.11	124.66	5395	1	1
NC_037336.1	95894988	95904006	124.66	124.68	120	1	0
NC_037336.1	95904006	95912853	124.68	124.69	70	1	1
NC_037336.1	95912853	95927161	124.69	124.71	190	0	1
NC_037336.1	95927161	96809770	124.71	125.85	11170	1	1
NC_037336.1	96809770	96817177	125.85	125.86	155	0	1
NC_037336.1	96817177	96872019	125.86	125.93	910	1	1
NC_037336.1	96872019	96886367	125.93	125.95	245	1	0
NC_037336.1	96886367	97059637	125.95	126.18	2110	1	1
NC_037336.1	97059637	97075133	126.18	126.20	205	1	0
NC_037336.1	97075133	97079895	126.20	126.20	50	1	1
NC_037336.1	97079895	97098158	126.20	126.23	275	0	1
NC_037336.1	97098158	97121184	126.23	126.26	415	1	1
NC_037336.1	97121184	97127368	126.26	126.27	140	0	1
NC_037336.1	97127368	97206111	126.27	126.37	1335	1	1
NC_037336.1	97206111	97222759	126.37	126.39	230	0	1
NC_037336.1	97222759	97243433	126.39	126.42	340	1	1
NC_037336.1	97243433	97246512	126.42	126.42	80	0	1
NC_037336.1	97246512	97303106	126.42	126.49	985	1	1
NC_037336.1	97303106	97308189	126.49	126.50	110	0	1
NC_037336.1	97308189	97697024	126.50	127.01	5670	1	1
NC_037336.1	97697024	97718584	127.01	127.03	330	0	1
NC_037336.1	97718584	97732959	127.03	127.05	225	1	1
NC_037336.1	97732959	97749159	127.05	127.07	325	1	0
NC_037336.1	97749159	97891063	127.07	127.26	2000	1	1
NC_037336.1	97891063	97922103	127.26	127.30	490	0	1
NC_037336.1	97922103	97938733	127.30	127.32	260	1	1
NC_037336.1	97938733	97942779	127.32	127.33	95	1	0
NC_037336.1	97942779	98233742	127.33	127.70	3355	1	1
NC_037336.1	98233742	98258922	127.70	127.74	190	0	1
NC_037336.1	98258922	98379321	127.74	127.89	1580	1	1
NC_037336.1	98379321	98395751	127.89	127.91	240	0	1
NC_037336.1	98395751	98677945	127.91	128.28	4160	1	1
NC_037336.1	98677945	98694048	128.28	128.30	165	0	1
NC_037336.1	98694048	98960044	128.30	128.65	2630	1	1
NC_037336.1	98960044	98978091	128.65	128.67	120	0	1
NC_037336.1	98978091	99765472	128.67	129.70	11145	1	1
NC_037336.1	99765472	99780585	129.70	129.71	205	1	0
NC_037336.1	99780585	100587363	129.71	130.76	10860	1	1
NC_037336.1	100587363	100591748	130.76	130.77	105	0	1
NC_037336.1	100591748	101090467	130.77	131.42	7075	1	1
NC_037336.1	101090467	101100828	131.42	131.43	140	1	0
NC_037336.1	101100828	101379668	131.43	131.79	4615	1	1
NC_037336.1	101379668	101385045	131.79	131.80	100	1	0
NC_037336.1	101385045	103155971	131.80	134.10	32705	1	1
NC_037336.1	103155971	103165138	134.10	134.12	135	1	0
NC_037336.1	103165138	103911441	134.12	135.09	10260	1	1
NC_037336.1	103911441	103930252	135.09	135.11	245	1	0
NC_037336.1	103930252	104376408	135.11	135.69	2705	1	1
NC_037336.1	104376408	104379595	135.69	135.69	95	1	0
NC_037336.1	104379595	104644183	135.69	136.04	1476	1	1
