#Subpopulation order/codes: Tory=0	Tstr=1
#chm	spos	epos	sgpos	egpos	n snps	TstrBot_0757.0	TstrBot_0757.1
NC_037347.1	9744512	9755770	12.67	12.68	145	1	0
NC_037347.1	9755770	10036517	12.68	13.05	3265	1	1
NC_037347.1	10036517	10073766	13.05	13.10	375	1	0
NC_037347.1	10073766	10315282	13.10	13.41	2130	1	1
NC_037347.1	10315282	10351424	13.41	13.46	460	1	0
NC_037347.1	10351424	10374006	13.46	13.49	215	1	1
NC_037347.1	10374006	10392122	13.49	13.51	205	1	0
NC_037347.1	10392122	10456857	13.51	13.59	540	1	1
NC_037347.1	10456857	10484059	13.59	13.63	350	1	0
NC_037347.1	10484059	10656347	13.63	13.85	1825	1	1
NC_037347.1	10656347	10670157	13.85	13.87	170	0	1
NC_037347.1	10670157	10730260	13.87	13.95	550	1	1
NC_037347.1	10730260	10746781	13.95	13.97	175	0	1
NC_037347.1	10746781	11796812	13.97	15.34	10280	1	1
NC_037347.1	11796812	11819231	15.34	15.36	240	1	0
NC_037347.1	11819231	11910606	15.36	15.48	840	1	1
NC_037347.1	11910606	11917671	15.48	15.49	90	0	1
NC_037347.1	11917671	11969425	15.49	15.56	355	1	1
NC_037347.1	11969425	11993099	15.56	15.59	225	0	1
NC_037347.1	11993099	15129102	15.59	19.67	29020	1	1
NC_037347.1	15129102	15180697	19.67	19.73	385	0	1
NC_037347.1	15180697	15656568	19.73	20.35	4770	1	1
NC_037347.1	15656568	15664324	20.35	20.36	110	1	0
NC_037347.1	15664324	15692487	20.36	20.40	420	1	1
NC_037347.1	15692487	15705430	20.40	20.42	75	0	1
NC_037347.1	15705430	17011332	20.42	22.11	14350	1	1
NC_037347.1	17011332	17037952	22.11	22.15	215	0	1
NC_037347.1	17037952	17206189	22.15	22.37	1825	1	1
NC_037347.1	17206189	17242669	22.37	22.42	300	1	0
NC_037347.1	17242669	17733099	22.42	23.05	5380	1	1
NC_037347.1	17733099	17745645	23.05	23.07	140	0	1
NC_037347.1	17745645	18352188	23.07	23.86	5215	1	1
NC_037347.1	18352188	18380560	23.86	23.89	215	1	0
NC_037347.1	18380560	18869114	23.89	24.53	4645	1	1
NC_037347.1	18869114	18887057	24.53	24.55	275	0	1
NC_037347.1	18887057	19056103	24.55	24.77	1770	1	1
NC_037347.1	19056103	19066823	24.77	24.79	130	1	0
NC_037347.1	19066823	19948779	24.79	25.93	9645	1	1
NC_037347.1	19948779	19970696	25.93	25.96	225	0	1
NC_037347.1	19970696	19980492	25.96	25.97	140	1	1
NC_037347.1	19980492	19992055	25.97	25.99	115	1	0
NC_037347.1	19992055	20039608	25.99	26.05	450	1	1
NC_037347.1	20039608	20075960	26.05	26.10	440	0	1
NC_037347.1	20075960	20338382	26.10	26.44	2700	1	1
NC_037347.1	20338382	20390147	26.44	26.51	445	1	0
NC_037347.1	20390147	20563458	26.51	26.73	1610	1	1
NC_037347.1	20563458	20574804	26.73	26.75	140	0	1
NC_037347.1	20574804	20678548	26.75	26.88	1340	1	1
NC_037347.1	20678548	20688980	26.88	26.90	145	1	0
NC_037347.1	20688980	20712008	26.90	26.93	400	1	1
NC_037347.1	20712008	20723303	26.93	26.94	140	1	0
NC_037347.1	20723303	21537150	26.94	28.00	9235	1	1
NC_037347.1	21537150	21544772	28.00	28.01	120	1	0
NC_037347.1	21544772	22602162	28.01	29.38	10330	1	1
NC_037347.1	22602162	22629165	29.38	29.42	295	1	0
NC_037347.1	22629165	23041000	29.42	29.95	4565	1	1
NC_037347.1	23041000	23059641	29.95	29.98	195	0	1
NC_037347.1	23059641	23348684	29.98	30.35	2405	1	1
NC_037347.1	23348684	23370703	30.35	30.38	230	1	0
NC_037347.1	23370703	23735908	30.38	30.86	2705	1	1
NC_037347.1	23735908	23759417	30.86	30.89	215	1	0
NC_037347.1	23759417	24343095	30.89	31.65	5675	1	1
NC_037347.1	24343095	24361803	31.65	31.67	140	1	0
NC_037347.1	24361803	24390308	31.67	31.71	250	1	1
NC_037347.1	24390308	24402964	31.71	31.72	165	0	1
NC_037347.1	24402964	24732602	31.72	32.15	3435	1	1
NC_037347.1	24732602	24747012	32.15	32.17	120	0	1
NC_037347.1	24747012	25009482	32.17	32.51	2490	1	1
NC_037347.1	25009482	25031420	32.51	32.54	170	1	0
NC_037347.1	25031420	25390519	32.54	33.01	2995	1	1
NC_037347.1	25390519	25410208	33.01	33.03	160	1	0
NC_037347.1	25410208	25966312	33.03	33.76	4100	1	1
NC_037347.1	25966312	25977118	33.76	33.77	135	0	1
NC_037347.1	25977118	26176719	33.77	34.03	2350	1	1
NC_037347.1	26176719	26180682	34.03	34.03	155	1	0
NC_037347.1	26180682	26320132	34.03	34.22	1455	1	1
NC_037347.1	26320132	26363895	34.22	34.27	500	0	1
NC_037347.1	26363895	26411195	34.27	34.33	430	1	1
NC_037347.1	26411195	26457007	34.33	34.39	415	1	0
NC_037347.1	26457007	27010097	34.39	35.11	4540	1	1
NC_037347.1	27010097	27031757	35.11	35.14	240	0	1
NC_037347.1	27031757	27835836	35.14	36.19	6545	1	1
NC_037347.1	27835836	27850556	36.19	36.21	130	0	1
NC_037347.1	27850556	28439597	36.21	36.97	5735	1	1
NC_037347.1	28439597	28464133	36.97	37.00	245	1	0
NC_037347.1	28464133	29222553	37.00	37.99	6940	1	1
NC_037347.1	29222553	29234038	37.99	38.00	115	1	0
NC_037347.1	29234038	29660541	38.00	38.56	4575	1	1
NC_037347.1	29660541	29701558	38.56	38.61	475	1	0
NC_037347.1	29701558	29910609	38.61	38.88	2020	1	1
NC_037347.1	29910609	29939578	38.88	38.92	160	0	1
NC_037347.1	29939578	30173250	38.92	39.23	1930	1	1
NC_037347.1	30173250	30202953	39.23	39.26	210	0	1
NC_037347.1	30202953	30227856	39.26	39.30	215	1	1
NC_037347.1	30227856	30260982	39.30	39.34	355	1	0
NC_037347.1	30260982	30972188	39.34	40.26	5470	1	1
NC_037347.1	30972188	30986674	40.26	40.28	100	0	1
NC_037347.1	30986674	31041209	40.28	40.35	570	1	1
NC_037347.1	31041209	31087491	40.35	40.41	520	0	1
NC_037347.1	31087491	31362456	40.41	40.77	2420	1	1
NC_037347.1	31362456	31369881	40.77	40.78	95	0	1
NC_037347.1	31369881	31648254	40.78	41.14	2435	1	1
NC_037347.1	31648254	31666723	41.14	41.17	225	1	0
NC_037347.1	31666723	33051385	41.17	42.97	13080	1	1
NC_037347.1	33051385	33064817	42.97	42.98	160	0	1
NC_037347.1	33064817	33248216	42.98	43.22	1950	1	1
NC_037347.1	33248216	33261985	43.22	43.24	150	0	1
NC_037347.1	33261985	33453465	43.24	43.49	2605	1	1
NC_037347.1	33453465	33465556	43.49	43.51	165	1	0
NC_037347.1	33465556	33590891	43.51	43.67	1735	1	1
NC_037347.1	33590891	33598875	43.67	43.68	140	0	1
NC_037347.1	33598875	35177383	43.68	45.73	15655	1	1
NC_037347.1	35177383	35187526	45.73	45.74	145	0	1
NC_037347.1	35187526	36023356	45.74	46.83	8710	1	1
NC_037347.1	36023356	36051227	46.83	46.87	350	1	0
NC_037347.1	36051227	36083466	46.87	46.91	530	1	1
NC_037347.1	36083466	36101988	46.91	46.93	205	1	0
NC_037347.1	36101988	36423833	46.93	47.35	4270	1	1
NC_037347.1	36423833	36455442	47.35	47.39	315	1	0
NC_037347.1	36455442	37667695	47.39	48.97	11495	1	1
NC_037347.1	37667695	37678696	48.97	48.98	120	0	1
NC_037347.1	37678696	37748665	48.98	49.07	725	1	1
NC_037347.1	37748665	37764608	49.07	49.09	135	1	0
NC_037347.1	37764608	37902245	49.09	49.27	1785	1	1
NC_037347.1	37902245	37911837	49.27	49.29	120	1	0
NC_037347.1	37911837	38110771	49.29	49.54	2010	1	1
NC_037347.1	38110771	38169331	49.54	49.62	570	0	1
NC_037347.1	38169331	38264277	49.62	49.74	1045	1	1
NC_037347.1	38264277	38299120	49.74	49.79	295	0	1
NC_037347.1	38299120	38511262	49.79	50.06	2475	1	1
NC_037347.1	38511262	38522350	50.06	50.08	155	0	1
NC_037347.1	38522350	38843177	50.08	50.50	2835	1	1
NC_037347.1	38843177	38848768	50.50	50.50	80	0	1
NC_037347.1	38848768	39038843	50.50	50.75	2095	1	1
NC_037347.1	39038843	39055458	50.75	50.77	80	1	0
NC_037347.1	39055458	39096097	50.77	50.82	475	1	1
NC_037347.1	39096097	39106458	50.82	50.84	150	1	0
NC_037347.1	39106458	39589750	50.84	51.47	6210	1	1
NC_037347.1	39589750	39614351	51.47	51.50	255	1	0
NC_037347.1	39614351	39630760	51.50	51.52	180	1	1
NC_037347.1	39630760	39638624	51.52	51.53	120	0	1
NC_037347.1	39638624	39952127	51.53	51.94	3185	1	1
NC_037347.1	39952127	39965026	51.94	51.95	190	1	0
NC_037347.1	39965026	41474174	51.95	53.92	16455	1	1
NC_037347.1	41474174	41497316	53.92	53.95	245	0	1
NC_037347.1	41497316	42025156	53.95	54.63	6230	1	1
NC_037347.1	42025156	42046129	54.63	54.66	185	0	1
NC_037347.1	42046129	42145044	54.66	54.79	1115	1	1
NC_037347.1	42145044	42151574	54.79	54.80	140	0	1
NC_037347.1	42151574	42361107	54.80	55.07	2255	1	1
NC_037347.1	42361107	42379629	55.07	55.09	170	1	0
NC_037347.1	42379629	42696679	55.09	55.51	2930	1	1
NC_037347.1	42696679	42707930	55.51	55.52	140	0	1
NC_037347.1	42707930	42746587	55.52	55.57	430	1	1
NC_037347.1	42746587	42753739	55.57	55.58	95	1	0
NC_037347.1	42753739	42913108	55.58	55.79	1575	1	1
NC_037347.1	42913108	42925004	55.79	55.80	145	1	0
NC_037347.1	42925004	44265882	55.80	57.55	12580	1	1
NC_037347.1	44265882	44304494	57.55	57.60	285	1	0
NC_037347.1	44304494	44351459	57.60	57.66	440	1	1
NC_037347.1	44351459	44355645	57.66	57.66	90	1	0
NC_037347.1	44355645	44784151	57.66	58.22	4520	1	1
NC_037347.1	44784151	44797217	58.22	58.24	120	1	0
NC_037347.1	44797217	45069895	58.24	58.59	2835	1	1
NC_037347.1	45069895	45079106	58.59	58.60	125	1	0
NC_037347.1	45079106	45202859	58.60	58.76	680	1	1
NC_037347.1	45202859	45223231	58.76	58.79	120	0	1
NC_037347.1	45223231	45466137	58.79	59.11	2365	1	1
NC_037347.1	45466137	45483591	59.11	59.13	185	0	1
NC_037347.1	45483591	45781534	59.13	59.52	2680	1	1
NC_037347.1	45781534	45796110	59.52	59.53	165	1	0
NC_037347.1	45796110	45897804	59.53	59.67	1140	1	1
NC_037347.1	45897804	45906585	59.67	59.68	140	1	0
NC_037347.1	45906585	46638072	59.68	60.63	7195	1	1
NC_037347.1	46638072	46651007	60.63	60.65	200	0	1
NC_037347.1	46651007	46700213	60.65	60.71	585	1	1
NC_037347.1	46700213	46709707	60.71	60.72	145	1	0
NC_037347.1	46709707	47401204	60.72	61.62	6270	1	1
NC_037347.1	47401204	47431718	61.62	61.66	280	0	1
NC_037347.1	47431718	47485046	61.66	61.73	575	1	1
NC_037347.1	47485046	47494109	61.73	61.74	140	1	0
NC_037347.1	47494109	47634331	61.74	61.92	1325	1	1
NC_037347.1	47634331	47677383	61.92	61.98	395	0	1
NC_037347.1	47677383	48168834	61.98	62.62	4460	1	1
NC_037347.1	48168834	48207821	62.62	62.67	425	0	1
NC_037347.1	48207821	48496039	62.67	63.04	2815	1	1
NC_037347.1	48496039	48512415	63.04	63.07	190	0	1
NC_037347.1	48512415	48672844	63.07	63.27	1595	1	1
NC_037347.1	48672844	48683150	63.27	63.29	170	1	0
NC_037347.1	48683150	49235572	63.29	64.01	5675	1	1
NC_037347.1	49235572	49243383	64.01	64.02	130	1	0
NC_037347.1	49243383	49669157	64.02	64.57	4030	1	1
NC_037347.1	49669157	49692026	64.57	64.60	105	1	0
NC_037347.1	49692026	50155500	64.60	65.20	4890	1	1
NC_037347.1	50155500	50169136	65.20	65.22	120	1	0
NC_037347.1	50169136	50672249	65.22	65.87	5115	1	1
NC_037347.1	50672249	50686815	65.87	65.89	140	0	1
NC_037347.1	50686815	51591752	65.89	67.07	9020	1	1
NC_037347.1	51591752	51610296	67.07	67.09	110	0	1
NC_037347.1	51610296	51721445	67.09	67.24	1205	1	1
NC_037347.1	51721445	51728478	67.24	67.25	135	0	1
NC_037347.1	51728478	51968983	67.25	67.56	2220	1	1
NC_037347.1	51968983	51988057	67.56	67.58	290	0	1
NC_037347.1	51988057	52918462	67.58	68.79	9520	1	1
NC_037347.1	52918462	52934623	68.79	68.82	225	0	1
NC_037347.1	52934623	54247027	68.82	70.52	13990	1	1
NC_037347.1	54247027	54263820	70.52	70.54	220	0	1
NC_037347.1	54263820	54316854	70.54	70.61	610	1	1
NC_037347.1	54316854	54327211	70.61	70.63	85	1	0
NC_037347.1	54327211	54876785	70.63	71.34	5570	1	1
NC_037347.1	54876785	54898987	71.34	71.37	220	1	0
NC_037347.1	54898987	56082662	71.37	72.91	12305	1	1
NC_037347.1	56082662	56101194	72.91	72.93	210	1	0
NC_037347.1	56101194	56181069	72.93	73.04	910	1	1
NC_037347.1	56181069	56195162	73.04	73.05	125	1	0
NC_037347.1	56195162	56328909	73.05	73.23	1770	1	1
NC_037347.1	56328909	56340079	73.23	73.24	105	0	1
NC_037347.1	56340079	56584842	73.24	73.56	3420	1	1
NC_037347.1	56584842	56599002	73.56	73.58	170	1	0
NC_037347.1	56599002	57132880	73.58	74.27	7175	1	1
NC_037347.1	57132880	57141890	74.27	74.28	125	1	0
NC_037347.1	57141890	57352357	74.28	74.56	2540	1	1
NC_037347.1	57352357	57376368	74.56	74.59	280	1	0
NC_037347.1	57376368	57524704	74.59	74.78	1665	1	1
NC_037347.1	57524704	57534547	74.78	74.79	155	1	0
NC_037347.1	57534547	58514853	74.79	76.07	10465	1	1
NC_037347.1	58514853	58559794	76.07	76.13	445	0	1
NC_037347.1	58559794	58914272	76.13	76.59	5415	1	1
NC_037347.1	58914272	58932747	76.59	76.61	195	0	1
NC_037347.1	58932747	59023497	76.61	76.73	1030	1	1
NC_037347.1	59023497	59065655	76.73	76.79	465	1	0
NC_037347.1	59065655	59276656	76.79	77.06	2815	1	1
NC_037347.1	59276656	59285150	77.06	77.07	130	0	1
NC_037347.1	59285150	59285914	77.07	77.07	20	1	1
NC_037347.1	59285914	59294369	77.07	77.08	110	1	0
NC_037347.1	59294369	59417867	77.08	77.24	1500	1	1
NC_037347.1	59417867	59435651	77.24	77.27	215	0	1
NC_037347.1	59435651	59743213	77.27	77.67	3690	1	1
NC_037347.1	59743213	59770238	77.67	77.70	205	0	1
NC_037347.1	59770238	59920622	77.70	77.90	1945	1	1
NC_037347.1	59920622	59927911	77.90	77.91	125	1	0
NC_037347.1	59927911	60276645	77.91	78.36	3980	1	1
NC_037347.1	60276645	60297377	78.36	78.39	225	1	0
NC_037347.1	60297377	60916148	78.39	79.19	5820	1	1
NC_037347.1	60916148	60978805	79.19	79.27	600	0	1
NC_037347.1	60978805	61072961	79.27	79.39	1065	1	1
NC_037347.1	61072961	61078418	79.39	79.40	100	0	1
NC_037347.1	61078418	61262485	79.40	79.64	2260	1	1
NC_037347.1	61262485	61286145	79.64	79.67	330	1	0
NC_037347.1	61286145	62482468	79.67	81.23	16435	1	1
NC_037347.1	62482468	62484875	81.23	81.23	105	0	1
NC_037347.1	62484875	62804946	81.23	81.65	4765	1	1
NC_037347.1	62804946	62814445	81.65	81.66	145	1	0
NC_037347.1	62814445	62936025	81.66	81.82	1565	1	1
NC_037347.1	62936025	62941996	81.82	81.82	95	1	0
NC_037347.1	62941996	63044526	81.82	81.96	1480	1	1
NC_037347.1	63044526	63066351	81.96	81.99	285	0	1
NC_037347.1	63066351	63083903	81.99	82.01	340	1	1
NC_037347.1	63083903	63095330	82.01	82.02	210	0	1
NC_037347.1	63095330	63194296	82.02	82.15	1265	1	1
NC_037347.1	63194296	63208811	82.15	82.17	140	1	0
NC_037347.1	63208811	63433142	82.17	82.46	2920	1	1
NC_037347.1	63433142	63446996	82.46	82.48	125	0	1
NC_037347.1	63446996	63455967	82.48	82.49	160	1	1
NC_037347.1	63455967	63461075	82.49	82.50	85	1	0
NC_037347.1	63461075	63470478	82.50	82.51	165	1	1
NC_037347.1	63470478	63478765	82.51	82.52	185	0	1
NC_037347.1	63478765	63783802	82.52	82.92	4395	1	1
NC_037347.1	63783802	63802893	82.92	82.94	325	0	1
NC_037347.1	63802893	63888862	82.94	83.06	1135	1	1
NC_037347.1	63888862	63896817	83.06	83.07	90	0	1
NC_037347.1	63896817	64172997	83.07	83.42	4090	1	1
NC_037347.1	64172997	64186317	83.42	83.44	160	1	0
NC_037347.1	64186317	64529572	83.44	83.89	4565	1	1
NC_037347.1	64529572	64550363	83.89	83.92	225	0	1
NC_037347.1	64550363	64642132	83.92	84.03	1010	1	1
NC_037347.1	64642132	64663380	84.03	84.06	300	0	1
NC_037347.1	64663380	65035592	84.06	84.55	4640	1	1
NC_037347.1	65035592	65040531	84.55	84.55	155	1	0
NC_037347.1	65040531	65559027	84.55	85.23	7160	1	1
NC_037347.1	65559027	65567957	85.23	85.24	105	0	1
NC_037347.1	65567957	65628800	85.24	85.32	905	1	1
NC_037347.1	65628800	65638337	85.32	85.33	130	0	1
NC_037347.1	65638337	66205474	85.33	86.07	8110	1	1
NC_037347.1	66205474	66241955	86.07	86.11	550	1	0
NC_037347.1	66241955	66332568	86.11	86.23	1245	1	1
NC_037347.1	66332568	66347244	86.23	86.25	270	0	1
NC_037347.1	66347244	66895387	86.25	86.96	7765	1	1
NC_037347.1	66895387	66899853	86.96	86.97	120	1	0
NC_037347.1	66899853	67379698	86.97	87.59	7475	1	1
NC_037347.1	67379698	67387907	87.59	87.60	110	0	1
NC_037347.1	67387907	67911208	87.60	88.28	8780	1	1
NC_037347.1	67911208	67921853	88.28	88.30	195	1	0
NC_037347.1	67921853	68021101	88.30	88.43	1315	1	1
NC_037347.1	68021101	68028897	88.43	88.44	185	0	1
NC_037347.1	68028897	68341182	88.44	88.84	4605	1	1
NC_037347.1	68341182	68353709	88.84	88.86	130	1	0
NC_037347.1	68353709	68586822	88.86	89.16	3155	1	1
NC_037347.1	68586822	68597974	89.16	89.18	130	0	1
NC_037347.1	68597974	69517579	89.18	90.37	14670	1	1
NC_037347.1	69517579	69523878	90.37	90.38	110	1	0
NC_037347.1	69523878	69605083	90.38	90.49	1455	1	1
NC_037347.1	69605083	69615755	90.49	90.50	190	1	0
NC_037347.1	69615755	71873299	90.50	93.44	33805	1	1
NC_037347.1	71873299	71898359	93.44	93.47	145	0	1
NC_037347.1	71898359	71905396	93.47	93.48	110	1	1
NC_037347.1	71905396	71931086	93.48	93.51	230	0	1
NC_037347.1	71931086	71971274	93.51	93.56	564	1	1
