#Subpopulation order/codes: Tory=0	Tstr=1
#chm	spos	epos	sgpos	egpos	n snps	TstrBot_0757.0	TstrBot_0757.1
NC_037338.1	77984523	79134906	101.38	102.88	12900	1	1
NC_037338.1	79134906	79151738	102.88	102.90	180	1	0
NC_037338.1	79151738	80540998	102.90	104.70	14175	1	1
NC_037338.1	80540998	80587542	104.70	104.76	610	0	1
NC_037338.1	80587542	81256428	104.76	105.63	7180	1	1
NC_037338.1	81256428	81299568	105.63	105.69	490	0	1
NC_037338.1	81299568	83352098	105.69	108.36	24030	1	1
NC_037338.1	83352098	83380950	108.36	108.39	360	1	0
NC_037338.1	83380950	83470291	108.39	108.51	905	1	1
NC_037338.1	83470291	83498198	108.51	108.55	305	0	1
NC_037338.1	83498198	83641472	108.55	108.73	1630	1	1
NC_037338.1	83641472	83655127	108.73	108.75	240	0	1
NC_037338.1	83655127	83684385	108.75	108.79	395	1	1
NC_037338.1	83684385	83710114	108.79	108.82	320	0	1
NC_037338.1	83710114	84235770	108.82	109.51	5770	1	1
NC_037338.1	84235770	84257496	109.51	109.54	270	1	0
NC_037338.1	84257496	84740225	109.54	110.16	5035	1	1
NC_037338.1	84740225	84754766	110.16	110.18	190	1	0
NC_037338.1	84754766	85154676	110.18	110.70	4410	1	1
NC_037338.1	85154676	85181713	110.70	110.74	330	0	1
NC_037338.1	85181713	85212852	110.74	110.78	230	1	1
NC_037338.1	85212852	85230167	110.78	110.80	180	0	1
NC_037338.1	85230167	85304604	110.80	110.90	730	1	1
NC_037338.1	85304604	85323723	110.90	110.92	165	0	1
NC_037338.1	85323723	85876918	110.92	111.64	6120	1	1
NC_037338.1	85876918	85891811	111.64	111.66	120	0	1
NC_037338.1	85891811	87149610	111.66	113.29	15985	1	1
NC_037338.1	87149610	87169513	113.29	113.32	195	1	0
NC_037338.1	87169513	88055865	113.32	114.47	11390	1	1
NC_037338.1	88055865	88062028	114.47	114.48	145	1	0
NC_037338.1	88062028	88219693	114.48	114.69	2395	1	1
NC_037338.1	88219693	88261478	114.69	114.74	410	0	1
NC_037338.1	88261478	90841125	114.74	118.09	29745	1	1
NC_037338.1	90841125	90895121	118.09	118.16	685	0	1
NC_037338.1	90895121	93302013	118.16	121.29	30635	1	1
NC_037338.1	93302013	93331282	121.29	121.33	335	0	1
NC_037338.1	93331282	93730900	121.33	121.85	5380	1	1
NC_037338.1	93730900	93742604	121.85	121.86	210	1	0
NC_037338.1	93742604	93746730	121.86	121.87	25	1	1
NC_037338.1	93746730	93762080	121.87	121.89	205	0	1
NC_037338.1	93762080	93890217	121.89	122.06	1515	1	1
NC_037338.1	93890217	93899578	122.06	122.07	215	1	0
NC_037338.1	93899578	93907483	122.07	122.08	340	1	1
NC_037338.1	93907483	93913130	122.08	122.09	120	0	1
NC_037338.1	93913130	93920460	122.09	122.10	40	1	1
NC_037338.1	93920460	93965285	122.10	122.15	710	1	0
NC_037338.1	93965285	98249551	122.15	127.72	40665	1	1
NC_037338.1	98249551	98258828	127.72	127.74	170	0	1
NC_037338.1	98258828	100472305	127.74	130.61	23690	1	1
NC_037338.1	100472305	100484612	130.61	130.63	190	1	0
NC_037338.1	100484612	103191311	130.63	134.15	37360	1	1
NC_037338.1	103191311	103194577	134.15	134.15	105	0	1
NC_037338.1	103194577	106975507	134.15	139.07	62876	1	1
