#Subpopulation order/codes: Tory=0	Tstr=1
#chm	spos	epos	sgpos	egpos	n snps	TstrBot_0757.0	TstrBot_0757.1
NC_037348.1	19831631	19977984	25.78	25.97	2510	1	1
NC_037348.1	19977984	19987623	25.97	25.98	305	0	1
NC_037348.1	19987623	19994384	25.98	25.99	160	0	0
NC_037348.1	19994384	19997987	25.99	26.00	75	0	1
NC_037348.1	19997987	20107335	26.00	26.14	1580	1	1
NC_037348.1	20107335	20122805	26.14	26.16	310	0	1
NC_037348.1	20122805	20178271	26.16	26.23	960	1	1
NC_037348.1	20178271	20187042	26.23	26.24	175	0	1
NC_037348.1	20187042	20222812	26.24	26.29	680	1	1
NC_037348.1	20222812	20238308	26.29	26.31	240	1	0
NC_037348.1	20238308	21386252	26.31	27.80	12110	1	1
NC_037348.1	21386252	21424027	27.80	27.85	275	1	0
NC_037348.1	21424027	25869420	27.85	33.63	42055	1	1
NC_037348.1	25869420	25874783	33.63	33.64	125	0	1
NC_037348.1	25874783	26861265	33.64	34.92	9830	1	1
NC_037348.1	26861265	26900939	34.92	34.97	270	1	0
NC_037348.1	26900939	27322777	34.97	35.52	4570	1	1
NC_037348.1	27322777	27359829	35.52	35.57	345	1	0
NC_037348.1	27359829	27817898	35.57	36.16	4710	1	1
NC_037348.1	27817898	27860777	36.16	36.22	485	0	1
NC_037348.1	27860777	29197923	36.22	37.96	14445	1	1
NC_037348.1	29197923	29209186	37.96	37.97	125	0	1
NC_037348.1	29209186	29403123	37.97	38.22	2065	1	1
NC_037348.1	29403123	29415416	38.22	38.24	240	0	1
NC_037348.1	29415416	29465908	38.24	38.31	555	1	1
NC_037348.1	29465908	29486661	38.31	38.33	165	0	1
NC_037348.1	29486661	31299463	38.33	40.69	21455	1	1
NC_037348.1	31299463	31320085	40.69	40.72	165	1	0
NC_037348.1	31320085	32228920	40.72	41.90	9135	1	1
NC_037348.1	32228920	32261289	41.90	41.94	325	0	1
NC_037348.1	32261289	35092802	41.94	45.62	30200	1	1
NC_037348.1	35092802	35109143	45.62	45.64	250	1	0
NC_037348.1	35109143	38728947	45.64	50.35	35470	1	1
NC_037348.1	38728947	38742786	50.35	50.37	130	0	1
NC_037348.1	38742786	40280649	50.37	52.36	13630	1	1
NC_037348.1	40280649	40319424	52.36	52.42	440	1	0
NC_037348.1	40319424	41349932	52.42	53.75	9335	1	1
NC_037348.1	41349932	41401125	53.75	53.82	520	1	0
NC_037348.1	41401125	45356754	53.82	58.96	39170	1	1
NC_037348.1	45356754	45376980	58.96	58.99	275	1	0
NC_037348.1	45376980	48165437	58.99	62.62	25865	1	1
NC_037348.1	48165437	48175203	62.62	62.63	175	1	0
NC_037348.1	48175203	49633974	62.63	64.52	16810	1	1
NC_037348.1	49633974	49673238	64.52	64.58	450	0	1
NC_037348.1	49673238	49918434	64.58	64.89	2545	1	1
NC_037348.1	49918434	49933553	64.89	64.91	195	1	0
NC_037348.1	49933553	50330597	64.91	65.43	4445	1	1
NC_037348.1	50330597	50352431	65.43	65.46	245	0	1
NC_037348.1	50352431	50423593	65.46	65.55	730	1	1
NC_037348.1	50423593	50453679	65.55	65.59	285	1	0
NC_037348.1	50453679	50994724	65.59	66.29	5980	1	1
NC_037348.1	50994724	51010174	66.29	66.31	235	1	0
NC_037348.1	51010174	53817602	66.31	69.96	29790	1	1
NC_037348.1	53817602	53825826	69.96	69.97	180	1	0
NC_037348.1	53825826	56670850	69.97	73.67	30995	1	1
NC_037348.1	56670850	56739841	73.67	73.76	525	1	0
NC_037348.1	56739841	57458940	73.76	74.70	9730	1	1
NC_037348.1	57458940	57469196	74.70	74.71	160	0	1
NC_037348.1	57469196	58411777	74.71	75.94	11600	1	1
NC_037348.1	58411777	58445528	75.94	75.98	440	1	0
NC_037348.1	58445528	59155109	75.98	76.90	8540	1	1
NC_037348.1	59155109	59170975	76.90	76.92	265	1	0
NC_037348.1	59170975	59356052	76.92	77.16	2855	1	1
NC_037348.1	59356052	59379280	77.16	77.19	115	1	0
NC_037348.1	59379280	60045111	77.19	78.06	7985	1	1
NC_037348.1	60045111	60056425	78.06	78.07	200	0	1
NC_037348.1	60056425	60302839	78.07	78.39	3650	1	1
NC_037348.1	60302839	60317832	78.39	78.41	160	1	0
NC_037348.1	60317832	60469727	78.41	78.61	2200	1	1
NC_037348.1	60469727	60515467	78.61	78.67	720	0	1
NC_037348.1	60515467	60557337	78.67	78.72	535	1	1
NC_037348.1	60557337	60568775	78.72	78.74	145	0	1
NC_037348.1	60568775	62563228	78.74	81.33	26865	1	1
NC_037348.1	62563228	62574720	81.33	81.35	135	0	1
NC_037348.1	62574720	66608966	81.35	86.59	50530	1	1
NC_037348.1	66608966	66623513	86.59	86.61	170	1	0
NC_037348.1	66623513	68020683	86.61	88.43	18190	1	1
NC_037348.1	68020683	68078715	88.43	88.50	340	0	1
NC_037348.1	68078715	69355428	88.50	90.16	18115	1	1
NC_037348.1	69355428	69376953	90.16	90.19	185	1	0
NC_037348.1	69376953	69855673	90.19	90.81	6428	1	1
