#Subpopulation order/codes: Tory=0	Tstr=1
#chm	spos	epos	sgpos	egpos	n snps	TstrBot_0757.0	TstrBot_0757.1
NC_037335.1	17449490	18871405	22.68	24.53	15415	1	1
NC_037335.1	18871405	18885077	24.53	24.55	165	0	1
NC_037335.1	18885077	20063807	24.55	26.08	10950	1	1
NC_037335.1	20063807	20075106	26.08	26.10	65	1	0
NC_037335.1	20075106	20261250	26.10	26.34	1140	1	1
NC_037335.1	20261250	20286945	26.34	26.37	235	0	1
NC_037335.1	20286945	20384034	26.37	26.50	955	1	1
NC_037335.1	20384034	20419843	26.50	26.55	430	0	1
NC_037335.1	20419843	20593777	26.55	26.77	2190	1	1
NC_037335.1	20593777	20613724	26.77	26.80	205	0	1
NC_037335.1	20613724	20723173	26.80	26.94	1100	1	1
NC_037335.1	20723173	20732312	26.94	26.95	155	1	0
NC_037335.1	20732312	21527256	26.95	27.99	6420	1	1
NC_037335.1	21527256	21542809	27.99	28.01	120	0	1
NC_037335.1	21542809	21739115	28.01	28.26	1430	1	1
NC_037335.1	21739115	21851416	28.26	28.41	800	1	0
NC_037335.1	21851416	22178398	28.41	28.83	2915	1	1
NC_037335.1	22178398	22187534	28.83	28.84	115	1	0
NC_037335.1	22187534	22846738	28.84	29.70	6575	1	1
NC_037335.1	22846738	22870477	29.70	29.73	175	1	0
NC_037335.1	22870477	23214342	29.73	30.18	4495	1	1
NC_037335.1	23214342	23226100	30.18	30.19	180	0	1
NC_037335.1	23226100	23226238	30.19	30.19	10	1	1
NC_037335.1	23226238	23229384	30.19	30.20	125	1	0
NC_037335.1	23229384	23232286	30.20	30.20	35	1	1
NC_037335.1	23232286	23256526	30.20	30.23	340	0	1
NC_037335.1	23256526	23261729	30.23	30.24	105	1	1
NC_037335.1	23261729	23285795	30.24	30.27	80	1	0
NC_037335.1	23285795	24830749	30.27	32.28	16140	1	1
NC_037335.1	24830749	24839901	32.28	32.29	155	0	1
NC_037335.1	24839901	24891262	32.29	32.36	685	1	1
NC_037335.1	24891262	24913370	32.36	32.39	240	0	1
NC_037335.1	24913370	25210876	32.39	32.77	2490	1	1
NC_037335.1	25210876	25226101	32.77	32.79	165	1	0
NC_037335.1	25226101	25375717	32.79	32.99	1310	1	1
NC_037335.1	25375717	25393204	32.99	33.01	135	1	0
NC_037335.1	25393204	25639883	33.01	33.33	2645	1	1
NC_037335.1	25639883	25667469	33.33	33.37	195	1	0
NC_037335.1	25667469	25964813	33.37	33.75	2875	1	1
NC_037335.1	25964813	25991460	33.75	33.79	240	0	1
NC_037335.1	25991460	26053424	33.79	33.87	650	1	1
NC_037335.1	26053424	26072179	33.87	33.89	235	1	0
NC_037335.1	26072179	26591141	33.89	34.57	5360	1	1
NC_037335.1	26591141	26612133	34.57	34.60	225	1	0
NC_037335.1	26612133	26620591	34.60	34.61	140	1	1
NC_037335.1	26620591	26632361	34.61	34.62	170	0	1
NC_037335.1	26632361	27357933	34.62	35.57	6605	1	1
NC_037335.1	27357933	27404437	35.57	35.63	505	1	0
NC_037335.1	27404437	27694162	35.63	36.00	2470	1	1
NC_037335.1	27694162	27721014	36.00	36.04	200	0	1
NC_037335.1	27721014	28371928	36.04	36.88	6910	1	1
NC_037335.1	28371928	28381224	36.88	36.90	115	1	0
NC_037335.1	28381224	28477753	36.90	37.02	1000	1	1
NC_037335.1	28477753	28495071	37.02	37.04	160	0	1
NC_037335.1	28495071	28904414	37.04	37.58	3225	1	1
NC_037335.1	28904414	28933916	37.58	37.61	90	1	0
NC_037335.1	28933916	30060261	37.61	39.08	12300	1	1
NC_037335.1	30060261	30102502	39.08	39.13	335	1	0
NC_037335.1	30102502	30520758	39.13	39.68	3570	1	1
NC_037335.1	30520758	30530445	39.68	39.69	125	0	1
NC_037335.1	30530445	31692242	39.69	41.20	11540	1	1
NC_037335.1	31692242	31705231	41.20	41.22	120	1	0
NC_037335.1	31705231	32734858	41.22	42.56	9655	1	1
NC_037335.1	32734858	32755558	42.56	42.58	95	1	0
NC_037335.1	32755558	33676639	42.58	43.78	7715	1	1
NC_037335.1	33676639	33690433	43.78	43.80	60	1	0
NC_037335.1	33690433	33850590	43.80	44.01	1335	1	1
NC_037335.1	33850590	33871621	44.01	44.03	165	1	0
NC_037335.1	33871621	34024742	44.03	44.23	1370	1	1
NC_037335.1	34024742	34060180	44.23	44.28	195	0	1
NC_037335.1	34060180	35159485	44.28	45.71	10375	1	1
NC_037335.1	35159485	35171992	45.71	45.72	210	1	0
NC_037335.1	35171992	35189685	45.72	45.75	225	1	1
NC_037335.1	35189685	35210506	45.75	45.77	200	1	0
NC_037335.1	35210506	35507342	45.77	46.16	3030	1	1
NC_037335.1	35507342	35519397	46.16	46.18	110	1	0
NC_037335.1	35519397	35762002	46.18	46.49	2335	1	1
NC_037335.1	35762002	35781375	46.49	46.52	120	1	0
NC_037335.1	35781375	36411844	46.52	47.34	6225	1	1
NC_037335.1	36411844	36436178	47.34	47.37	265	1	0
NC_037335.1	36436178	36653860	47.37	47.65	2210	1	1
NC_037335.1	36653860	36663089	47.65	47.66	155	1	0
NC_037335.1	36663089	36753005	47.66	47.78	970	1	1
NC_037335.1	36753005	36769070	47.78	47.80	190	1	0
NC_037335.1	36769070	38639308	47.80	50.23	16130	1	1
NC_037335.1	38639308	38688310	50.23	50.29	290	1	0
NC_037335.1	38688310	39535389	50.29	51.40	5680	1	1
NC_037335.1	39535389	39567826	51.40	51.44	205	1	0
NC_037335.1	39567826	41463686	51.44	53.90	16850	1	1
NC_037335.1	41463686	41483209	53.90	53.93	225	1	0
NC_037335.1	41483209	41565502	53.93	54.04	1010	1	1
NC_037335.1	41565502	41593972	54.04	54.07	300	1	0
NC_037335.1	41593972	41747724	54.07	54.27	1770	1	1
NC_037335.1	41747724	41760922	54.27	54.29	225	0	1
NC_037335.1	41760922	42115246	54.29	54.75	3675	1	1
NC_037335.1	42115246	42143207	54.75	54.79	215	1	0
NC_037335.1	42143207	42263550	54.79	54.94	1445	1	1
NC_037335.1	42263550	42286320	54.94	54.97	290	1	0
NC_037335.1	42286320	44536837	54.97	57.90	23055	1	1
NC_037335.1	44536837	44567869	57.90	57.94	380	1	0
NC_037335.1	44567869	44605272	57.94	57.99	290	1	1
NC_037335.1	44605272	44618598	57.99	58.00	200	0	1
NC_037335.1	44618598	44655122	58.00	58.05	605	1	1
NC_037335.1	44655122	44684882	58.05	58.09	355	1	0
NC_037335.1	44684882	44707941	58.09	58.12	235	1	1
NC_037335.1	44707941	44727814	58.12	58.15	175	1	0
NC_037335.1	44727814	44769761	58.15	58.20	660	1	1
NC_037335.1	44769761	44776462	58.20	58.21	125	1	0
NC_037335.1	44776462	45092662	58.21	58.62	3525	1	1
NC_037335.1	45092662	45099649	58.62	58.63	75	1	0
NC_037335.1	45099649	45337862	58.63	58.94	2495	1	1
NC_037335.1	45337862	45366400	58.94	58.98	360	0	1
NC_037335.1	45366400	45378233	58.98	58.99	195	1	1
NC_037335.1	45378233	45405946	58.99	59.03	480	1	0
NC_037335.1	45405946	45430400	59.03	59.06	350	1	1
NC_037335.1	45430400	45449416	59.06	59.08	255	0	1
NC_037335.1	45449416	45452019	59.08	59.09	40	1	1
NC_037335.1	45452019	45471696	59.09	59.11	240	1	0
NC_037335.1	45471696	45789120	59.11	59.53	3830	1	1
NC_037335.1	45789120	45800584	59.53	59.54	140	0	1
NC_037335.1	45800584	45946006	59.54	59.73	995	1	1
NC_037335.1	45946006	45957881	59.73	59.75	95	0	1
NC_037335.1	45957881	46002870	59.75	59.80	390	1	1
NC_037335.1	46002870	46022798	59.80	59.83	185	1	0
NC_037335.1	46022798	46259044	59.83	60.14	2125	1	1
NC_037335.1	46259044	46266629	60.14	60.15	85	0	1
NC_037335.1	46266629	46435119	60.15	60.37	1700	1	1
NC_037335.1	46435119	46489705	60.37	60.44	205	0	1
NC_037335.1	46489705	46730127	60.44	60.75	1970	1	1
NC_037335.1	46730127	46744575	60.75	60.77	175	0	1
NC_037335.1	46744575	47612073	60.77	61.90	8410	1	1
NC_037335.1	47612073	47634937	61.90	61.93	260	0	1
NC_037335.1	47634937	47803252	61.93	62.14	1745	1	1
NC_037335.1	47803252	47816563	62.14	62.16	110	1	0
NC_037335.1	47816563	47920591	62.16	62.30	705	1	1
NC_037335.1	47920591	47940917	62.30	62.32	155	0	1
NC_037335.1	47940917	48312151	62.32	62.81	2970	1	1
NC_037335.1	48312151	48316153	62.81	62.81	85	1	0
NC_037335.1	48316153	48556660	62.81	63.12	1950	1	1
NC_037335.1	48556660	48574688	63.12	63.15	125	1	0
NC_037335.1	48574688	48653630	63.15	63.25	485	1	1
NC_037335.1	48653630	48660018	63.25	63.26	100	0	1
NC_037335.1	48660018	49463048	63.26	64.30	7850	1	1
NC_037335.1	49463048	49485498	64.30	64.33	295	0	1
NC_037335.1	49485498	49741272	64.33	64.66	1855	1	1
NC_037335.1	49741272	49755193	64.66	64.68	115	1	0
NC_037335.1	49755193	50815921	64.68	66.06	10015	1	1
NC_037335.1	50815921	50875901	66.06	66.14	225	0	1
NC_037335.1	50875901	51151502	66.14	66.50	2055	1	1
NC_037335.1	51151502	51159874	66.50	66.51	115	0	1
NC_037335.1	51159874	51429896	66.51	66.86	2260	1	1
NC_037335.1	51429896	51453272	66.86	66.89	315	1	0
NC_037335.1	51453272	51563055	66.89	67.03	970	1	1
NC_037335.1	51563055	51574816	67.03	67.05	155	0	1
NC_037335.1	51574816	51799384	67.05	67.34	2435	1	1
NC_037335.1	51799384	51811946	67.34	67.36	115	1	0
NC_037335.1	51811946	51940510	67.36	67.52	1340	1	1
NC_037335.1	51940510	51969552	67.52	67.56	345	0	1
NC_037335.1	51969552	52544295	67.56	68.31	5595	1	1
NC_037335.1	52544295	52575951	68.31	68.35	290	0	1
NC_037335.1	52575951	52851941	68.35	68.71	3345	1	1
NC_037335.1	52851941	52859329	68.71	68.72	105	0	1
NC_037335.1	52859329	54123897	68.72	70.36	12510	1	1
NC_037335.1	54123897	54128878	70.36	70.37	70	1	0
NC_037335.1	54128878	54175202	70.37	70.43	530	1	1
NC_037335.1	54175202	54184407	70.43	70.44	110	1	0
NC_037335.1	54184407	54240901	70.44	70.51	545	1	1
NC_037335.1	54240901	54257594	70.51	70.53	185	0	1
NC_037335.1	54257594	56457859	70.53	73.40	20360	1	1
NC_037335.1	56457859	56491081	73.40	73.44	90	0	1
NC_037335.1	56491081	56703832	73.44	73.71	1680	1	1
NC_037335.1	56703832	56719570	73.71	73.74	205	1	0
NC_037335.1	56719570	57250847	73.74	74.43	4655	1	1
NC_037335.1	57250847	57267072	74.43	74.45	185	1	0
NC_037335.1	57267072	58068341	74.45	75.49	6825	1	1
NC_037335.1	58068341	58099433	75.49	75.53	265	1	0
NC_037335.1	58099433	60031642	75.53	78.04	16715	1	1
NC_037335.1	60031642	60053874	78.04	78.07	505	0	1
NC_037335.1	60053874	60741829	78.07	78.96	6410	1	1
NC_037335.1	60741829	60758266	78.96	78.99	200	1	0
NC_037335.1	60758266	61133766	78.99	79.47	4365	1	1
NC_037335.1	61133766	61157508	79.47	79.50	260	1	0
NC_037335.1	61157508	61786995	79.50	80.32	4450	1	1
NC_037335.1	61786995	61824329	80.32	80.37	355	1	0
NC_037335.1	61824329	61838055	80.37	80.39	205	1	1
NC_037335.1	61838055	61861069	80.39	80.42	240	1	0
NC_037335.1	61861069	63042136	80.42	81.95	10775	1	1
NC_037335.1	63042136	63053855	81.95	81.97	145	0	1
NC_037335.1	63053855	64546635	81.97	83.91	16635	1	1
NC_037335.1	64546635	64560938	83.91	83.93	110	0	1
NC_037335.1	64560938	65637391	83.93	85.33	10120	1	1
NC_037335.1	65637391	65644257	85.33	85.34	185	1	0
NC_037335.1	65644257	65669540	85.34	85.37	230	1	1
NC_037335.1	65669540	65681531	85.37	85.39	160	0	1
NC_037335.1	65681531	66022068	85.39	85.83	3685	1	1
NC_037335.1	66022068	66032232	85.83	85.84	140	1	0
NC_037335.1	66032232	66274496	85.84	86.16	2785	1	1
NC_037335.1	66274496	66293319	86.16	86.18	225	1	0
NC_037335.1	66293319	66421127	86.18	86.35	1535	1	1
NC_037335.1	66421127	66439477	86.35	86.37	200	0	1
NC_037335.1	66439477	66462797	86.37	86.40	285	1	1
NC_037335.1	66462797	66468251	86.40	86.41	120	0	1
NC_037335.1	66468251	66821645	86.41	86.87	3790	1	1
NC_037335.1	66821645	66833025	86.87	86.88	165	0	1
NC_037335.1	66833025	66895823	86.88	86.96	610	1	1
NC_037335.1	66895823	66904034	86.96	86.98	95	1	0
NC_037335.1	66904034	66936054	86.98	87.02	255	1	1
NC_037335.1	66936054	66950624	87.02	87.04	280	0	1
NC_037335.1	66950624	67614438	87.04	87.90	7080	1	1
NC_037335.1	67614438	67622189	87.90	87.91	170	1	0
NC_037335.1	67622189	67672703	87.91	87.97	605	1	1
NC_037335.1	67672703	67690262	87.97	88.00	190	1	0
NC_037335.1	67690262	68930942	88.00	89.61	14035	1	1
NC_037335.1	68930942	68941707	89.61	89.62	160	0	1
NC_037335.1	68941707	69068959	89.62	89.79	1740	1	1
NC_037335.1	69068959	69076865	89.79	89.80	105	0	1
NC_037335.1	69076865	70206997	89.80	91.27	10330	1	1
NC_037335.1	70206997	70220226	91.27	91.29	145	1	0
NC_037335.1	70220226	70321620	91.29	91.42	1095	1	1
NC_037335.1	70321620	70337896	91.42	91.44	300	1	0
NC_037335.1	70337896	70450516	91.44	91.59	1310	1	1
NC_037335.1	70450516	70460591	91.59	91.60	115	0	1
NC_037335.1	70460591	71043665	91.60	92.36	5950	1	1
NC_037335.1	71043665	71087125	92.36	92.41	285	0	1
NC_037335.1	71087125	71461734	92.41	92.90	3085	1	1
NC_037335.1	71461734	71470080	92.90	92.91	145	0	1
NC_037335.1	71470080	71729383	92.91	93.25	2605	1	1
NC_037335.1	71729383	71738002	93.25	93.26	95	0	1
NC_037335.1	71738002	71967692	93.26	93.56	1975	1	1
NC_037335.1	71967692	72008840	93.56	93.61	410	1	0
NC_037335.1	72008840	72226400	93.61	93.89	2480	1	1
NC_037335.1	72226400	72255050	93.89	93.93	245	0	1
NC_037335.1	72255050	73598604	93.93	95.68	12640	1	1
NC_037335.1	73598604	73620329	95.68	95.71	120	0	1
NC_037335.1	73620329	74181847	95.71	96.44	5225	1	1
NC_037335.1	74181847	74198422	96.44	96.46	120	0	1
NC_037335.1	74198422	74382582	96.46	96.70	1770	1	1
NC_037335.1	74382582	74391683	96.70	96.71	165	0	1
NC_037335.1	74391683	75179684	96.71	97.73	8245	1	1
NC_037335.1	75179684	75205999	97.73	97.77	305	0	1
NC_037335.1	75205999	75495445	97.77	98.14	2190	1	1
NC_037335.1	75495445	75506390	98.14	98.16	115	1	0
NC_037335.1	75506390	75544062	98.16	98.21	350	1	1
NC_037335.1	75544062	75569423	98.21	98.24	290	0	1
NC_037335.1	75569423	76024070	98.24	98.83	4385	1	1
NC_037335.1	76024070	76083866	98.83	98.91	525	1	0
NC_037335.1	76083866	77302073	98.91	100.49	11780	1	1
NC_037335.1	77302073	77329030	100.49	100.53	190	0	1
NC_037335.1	77329030	77580442	100.53	100.86	2690	1	1
NC_037335.1	77580442	77588876	100.86	100.87	100	1	0
NC_037335.1	77588876	77698491	100.87	101.01	1155	1	1
NC_037335.1	77698491	77721894	101.01	101.04	230	0	1
NC_037335.1	77721894	77731573	101.04	101.05	135	1	1
NC_037335.1	77731573	77763267	101.05	101.09	305	0	1
NC_037335.1	77763267	78321914	101.09	101.82	6225	1	1
NC_037335.1	78321914	78329047	101.82	101.83	115	1	0
NC_037335.1	78329047	78684175	101.83	102.29	4260	1	1
NC_037335.1	78684175	78693568	102.29	102.30	165	1	0
NC_037335.1	78693568	78766981	102.30	102.40	865	1	1
NC_037335.1	78766981	78786233	102.40	102.42	200	0	1
NC_037335.1	78786233	79380028	102.42	103.19	5650	1	1
NC_037335.1	79380028	79385367	103.19	103.20	120	1	0
NC_037335.1	79385367	79458912	103.20	103.30	580	1	1
NC_037335.1	79458912	79495433	103.30	103.34	315	1	0
NC_037335.1	79495433	79604781	103.34	103.49	660	1	1
NC_037335.1	79604781	79610392	103.49	103.49	100	1	0
NC_037335.1	79610392	79787194	103.49	103.72	1420	1	1
NC_037335.1	79787194	79803924	103.72	103.75	335	1	0
NC_037335.1	79803924	79836941	103.75	103.79	370	1	1
NC_037335.1	79836941	79846433	103.79	103.80	120	0	1
NC_037335.1	79846433	80661182	103.80	104.86	8940	1	1
NC_037335.1	80661182	80672354	104.86	104.87	145	0	1
NC_037335.1	80672354	80962510	104.87	105.25	3630	1	1
NC_037335.1	80962510	80990797	105.25	105.29	405	1	0
NC_037335.1	80990797	81013505	105.29	105.32	270	1	1
NC_037335.1	81013505	81041528	105.32	105.35	355	0	1
NC_037335.1	81041528	81065850	105.35	105.39	160	1	1
NC_037335.1	81065850	81086352	105.39	105.41	230	0	1
NC_037335.1	81086352	82169802	105.41	106.82	9415	1	1
NC_037335.1	82169802	82186748	106.82	106.84	150	1	0
NC_037335.1	82186748	82207469	106.84	106.87	145	1	1
NC_037335.1	82207469	82234199	106.87	106.90	300	0	1
NC_037335.1	82234199	82981896	106.90	107.88	7555	1	1
NC_037335.1	82981896	82988393	107.88	107.89	115	1	0
NC_037335.1	82988393	83272771	107.89	108.25	2700	1	1
NC_037335.1	83272771	83302927	108.25	108.29	205	0	1
NC_037335.1	83302927	83435642	108.29	108.47	970	1	1
NC_037335.1	83435642	83512511	108.47	108.57	605	0	1
NC_037335.1	83512511	83572600	108.57	108.64	590	1	1
NC_037335.1	83572600	83586970	108.64	108.66	95	1	0
NC_037335.1	83586970	83690049	108.66	108.80	1035	1	1
NC_037335.1	83690049	83699889	108.80	108.81	160	0	1
NC_037335.1	83699889	84180438	108.81	109.43	3815	1	1
NC_037335.1	84180438	84195272	109.43	109.45	115	0	1
NC_037335.1	84195272	84736595	109.45	110.16	5900	1	1
NC_037335.1	84736595	84743899	110.16	110.17	120	1	0
NC_037335.1	84743899	84775381	110.17	110.21	195	1	1
NC_037335.1	84775381	84792639	110.21	110.23	180	0	1
NC_037335.1	84792639	84817749	110.23	110.26	310	1	1
NC_037335.1	84817749	84828096	110.26	110.28	110	1	0
NC_037335.1	84828096	86168438	110.28	112.02	13925	1	1
NC_037335.1	86168438	86173809	112.02	112.03	75	1	0
NC_037335.1	86173809	86477873	112.03	112.42	2660	1	1
NC_037335.1	86477873	86504177	112.42	112.46	285	0	1
NC_037335.1	86504177	86668072	112.46	112.67	1265	1	1
NC_037335.1	86668072	86684882	112.67	112.69	180	1	0
NC_037335.1	86684882	86697251	112.69	112.71	155	1	1
NC_037335.1	86697251	86716311	112.71	112.73	180	0	1
NC_037335.1	86716311	86759444	112.73	112.79	530	1	1
NC_037335.1	86759444	86774278	112.79	112.81	95	1	0
NC_037335.1	86774278	87210407	112.81	113.37	5570	1	1
NC_037335.1	87210407	87219069	113.37	113.39	90	1	0
NC_037335.1	87219069	87557888	113.39	113.82	3425	1	1
NC_037335.1	87557888	87601410	113.82	113.88	355	1	0
NC_037335.1	87601410	87777118	113.88	114.11	2050	1	1
NC_037335.1	87777118	87796451	114.11	114.14	220	0	1
NC_037335.1	87796451	87825420	114.14	114.17	220	1	1
NC_037335.1	87825420	87845818	114.17	114.20	325	1	0
NC_037335.1	87845818	87930118	114.20	114.31	770	1	1
NC_037335.1	87930118	87950508	114.31	114.34	170	0	1
NC_037335.1	87950508	88245449	114.34	114.72	3900	1	1
NC_037335.1	88245449	88279801	114.72	114.76	485	1	0
NC_037335.1	88279801	88548673	114.76	115.11	3565	1	1
NC_037335.1	88548673	88556091	115.11	115.12	145	1	0
NC_037335.1	88556091	89302510	115.12	116.09	9395	1	1
NC_037335.1	89302510	89329703	116.09	116.13	320	0	1
NC_037335.1	89329703	90161661	116.13	117.21	8630	1	1
NC_037335.1	90161661	90175545	117.21	117.23	150	0	1
NC_037335.1	90175545	90217934	117.23	117.28	430	1	1
NC_037335.1	90217934	90234581	117.28	117.31	215	1	0
NC_037335.1	90234581	90507143	117.31	117.66	2975	1	1
NC_037335.1	90507143	90513945	117.66	117.67	95	0	1
NC_037335.1	90513945	90636852	117.67	117.83	910	1	1
NC_037335.1	90636852	90648071	117.83	117.84	140	0	1
NC_037335.1	90648071	90850856	117.84	118.11	2495	1	1
NC_037335.1	90850856	90855803	118.11	118.11	105	1	0
NC_037335.1	90855803	91463180	118.11	118.90	6900	1	1
NC_037335.1	91463180	91474035	118.90	118.92	160	0	1
NC_037335.1	91474035	91756658	118.92	119.28	2720	1	1
NC_037335.1	91756658	91786322	119.28	119.32	235	1	0
NC_037335.1	91786322	91842515	119.32	119.39	405	1	1
NC_037335.1	91842515	91855002	119.39	119.41	105	0	1
NC_037335.1	91855002	92719707	119.41	120.54	7170	1	1
NC_037335.1	92719707	92800159	120.54	120.64	545	1	0
NC_037335.1	92800159	93488062	120.64	121.53	5960	1	1
NC_037335.1	93488062	93501147	121.53	121.55	135	1	0
NC_037335.1	93501147	93566527	121.55	121.64	565	1	1
NC_037335.1	93566527	93591680	121.64	121.67	325	1	0
NC_037335.1	93591680	93968513	121.67	122.16	3880	1	1
NC_037335.1	93968513	93985788	122.16	122.18	170	1	0
NC_037335.1	93985788	94070758	122.18	122.29	955	1	1
NC_037335.1	94070758	94083595	122.29	122.31	210	0	1
NC_037335.1	94083595	94162569	122.31	122.41	835	1	1
NC_037335.1	94162569	94173203	122.41	122.43	125	1	0
NC_037335.1	94173203	94707141	122.43	123.12	4195	1	1
NC_037335.1	94707141	94722080	123.12	123.14	170	0	1
NC_037335.1	94722080	94874902	123.14	123.34	1465	1	1
NC_037335.1	94874902	94888604	123.34	123.36	140	0	1
NC_037335.1	94888604	94948206	123.36	123.43	605	1	1
NC_037335.1	94948206	94958567	123.43	123.45	145	1	0
NC_037335.1	94958567	95220965	123.45	123.79	2240	1	1
NC_037335.1	95220965	95232973	123.79	123.80	100	1	0
NC_037335.1	95232973	95270703	123.80	123.85	375	1	1
NC_037335.1	95270703	95279901	123.85	123.86	150	0	1
NC_037335.1	95279901	95365364	123.86	123.97	870	1	1
NC_037335.1	95365364	95386284	123.97	124.00	240	0	1
NC_037335.1	95386284	95457920	124.00	124.10	740	1	1
NC_037335.1	95457920	95475733	124.10	124.12	145	1	0
NC_037335.1	95475733	95957440	124.12	124.75	5000	1	1
NC_037335.1	95957440	95963414	124.75	124.75	140	0	1
NC_037335.1	95963414	95967504	124.75	124.76	55	1	1
NC_037335.1	95967504	95975898	124.76	124.77	105	1	0
NC_037335.1	95975898	96078032	124.77	124.90	990	1	1
NC_037335.1	96078032	96089519	124.90	124.92	155	0	1
NC_037335.1	96089519	97215522	124.92	126.38	12450	1	1
NC_037335.1	97215522	97226514	126.38	126.39	110	0	1
NC_037335.1	97226514	98204806	126.39	127.67	11400	1	1
NC_037335.1	98204806	98218876	127.67	127.68	215	1	0
NC_037335.1	98218876	98495998	127.68	128.04	2740	1	1
NC_037335.1	98495998	98504335	128.04	128.06	155	0	1
NC_037335.1	98504335	99282398	128.06	129.07	10615	1	1
NC_037335.1	99282398	99333750	129.07	129.13	630	1	0
NC_037335.1	99333750	99412989	129.13	129.24	1045	1	1
NC_037335.1	99412989	99427195	129.24	129.26	165	0	1
NC_037335.1	99427195	101792986	129.26	132.33	25810	1	1
NC_037335.1	101792986	101805634	132.33	132.35	115	1	0
