#Subpopulation order/codes: Tory=0	Tstr=1
#chm	spos	epos	sgpos	egpos	n snps	TstrBot_0757.0	TstrBot_0757.1
NC_037353.1	17706232	18321850	23.02	23.82	6790	1	1
NC_037353.1	18321850	18328143	23.82	23.83	135	1	0
NC_037353.1	18328143	19467201	23.83	25.31	13735	1	1
NC_037353.1	19467201	19475819	25.31	25.32	190	1	0
NC_037353.1	19475819	20644588	25.32	26.84	9165	1	1
NC_037353.1	20644588	20671907	26.84	26.87	240	1	0
NC_037353.1	20671907	24404828	26.87	31.73	32450	1	1
NC_037353.1	24404828	24434838	31.73	31.77	295	1	0
NC_037353.1	24434838	24719188	31.77	32.13	3155	1	1
NC_037353.1	24719188	24731257	32.13	32.15	115	1	0
NC_037353.1	24731257	24776723	32.15	32.21	715	1	1
NC_037353.1	24776723	24793547	32.21	32.23	265	1	0
NC_037353.1	24793547	25046812	32.23	32.56	3100	1	1
NC_037353.1	25046812	25060841	32.56	32.58	265	1	0
NC_037353.1	25060841	26370125	32.58	34.28	17295	1	1
NC_037353.1	26370125	26406061	34.28	34.33	250	1	0
NC_037353.1	26406061	26588074	34.33	34.56	2060	1	1
NC_037353.1	26588074	26640171	34.56	34.63	585	0	1
NC_037353.1	26640171	26998502	34.63	35.10	4270	1	1
NC_037353.1	26998502	27012171	35.10	35.12	190	0	1
NC_037353.1	27012171	27035286	35.12	35.15	225	1	1
NC_037353.1	27035286	27042608	35.15	35.16	70	0	1
NC_037353.1	27042608	27048416	35.16	35.16	110	0	0
NC_037353.1	27048416	27064978	35.16	35.18	245	1	0
NC_037353.1	27064978	27213726	35.18	35.38	1800	1	1
NC_037353.1	27213726	27229941	35.38	35.40	250	1	0
NC_037353.1	27229941	27320604	35.40	35.52	1155	1	1
NC_037353.1	27320604	27328292	35.52	35.53	155	1	0
NC_037353.1	27328292	27394867	35.53	35.61	805	1	1
NC_037353.1	27394867	27417714	35.61	35.64	145	0	1
NC_037353.1	27417714	27705004	35.64	36.02	3465	1	1
NC_037353.1	27705004	27712542	36.02	36.03	150	0	1
NC_037353.1	27712542	28229711	36.03	36.70	5890	1	1
NC_037353.1	28229711	28244527	36.70	36.72	165	1	0
NC_037353.1	28244527	28409559	36.72	36.93	1900	1	1
NC_037353.1	28409559	28421977	36.93	36.95	190	1	0
NC_037353.1	28421977	28725512	36.95	37.34	3340	1	1
NC_037353.1	28725512	28758483	37.34	37.39	215	1	0
NC_037353.1	28758483	28788305	37.39	37.42	420	1	1
NC_037353.1	28788305	28804175	37.42	37.45	145	1	0
NC_037353.1	28804175	28980176	37.45	37.67	2390	1	1
NC_037353.1	28980176	28987186	37.67	37.68	90	1	0
NC_037353.1	28987186	29033121	37.68	37.74	560	1	1
NC_037353.1	29033121	29041546	37.74	37.75	115	0	1
NC_037353.1	29041546	29240278	37.75	38.01	2325	1	1
NC_037353.1	29240278	29263367	38.01	38.04	230	1	0
NC_037353.1	29263367	29422664	38.04	38.25	1880	1	1
NC_037353.1	29422664	29437663	38.25	38.27	150	0	1
NC_037353.1	29437663	29470969	38.27	38.31	390	1	1
NC_037353.1	29470969	29486837	38.31	38.33	165	0	1
NC_037353.1	29486837	29692926	38.33	38.60	2085	1	1
NC_037353.1	29692926	29711578	38.60	38.63	210	1	0
NC_037353.1	29711578	30269909	38.63	39.35	6205	1	1
NC_037353.1	30269909	30293843	39.35	39.38	210	1	0
NC_037353.1	30293843	30382489	39.38	39.50	910	1	1
NC_037353.1	30382489	30395719	39.50	39.51	190	1	0
NC_037353.1	30395719	31770855	39.51	41.30	13690	1	1
NC_037353.1	31770855	31783740	41.30	41.32	165	1	0
NC_037353.1	31783740	32200628	41.32	41.86	4740	1	1
NC_037353.1	32200628	32211888	41.86	41.88	140	1	0
NC_037353.1	32211888	32673812	41.88	42.48	5290	1	1
NC_037353.1	32673812	32691784	42.48	42.50	245	0	1
NC_037353.1	32691784	32752129	42.50	42.58	685	1	1
NC_037353.1	32752129	32769425	42.58	42.60	170	1	0
NC_037353.1	32769425	32797353	42.60	42.64	325	1	1
NC_037353.1	32797353	32817914	42.64	42.66	205	0	1
NC_037353.1	32817914	33036277	42.66	42.95	2675	1	1
NC_037353.1	33036277	33043946	42.95	42.96	115	0	1
NC_037353.1	33043946	34513414	42.96	44.87	17155	1	1
NC_037353.1	34513414	34543036	44.87	44.91	370	1	0
NC_037353.1	34543036	34665290	44.91	45.06	1195	1	1
NC_037353.1	34665290	34692369	45.06	45.10	230	0	1
NC_037353.1	34692369	34721152	45.10	45.14	420	1	1
NC_037353.1	34721152	34730516	45.14	45.15	125	1	0
NC_037353.1	34730516	35052295	45.15	45.57	4765	1	1
NC_037353.1	35052295	35063391	45.57	45.58	180	0	1
NC_037353.1	35063391	35103780	45.58	45.63	560	1	1
NC_037353.1	35103780	35135321	45.63	45.68	420	1	0
NC_037353.1	35135321	35990086	45.68	46.79	9895	1	1
NC_037353.1	35990086	36033116	46.79	46.84	515	1	0
NC_037353.1	36033116	36437470	46.84	47.37	4705	1	1
NC_037353.1	36437470	36444160	47.37	47.38	75	1	0
NC_037353.1	36444160	36539667	47.38	47.50	1215	1	1
NC_037353.1	36539667	36552373	47.50	47.52	140	1	0
NC_037353.1	36552373	37401833	47.52	48.62	10630	1	1
NC_037353.1	37401833	37412055	48.62	48.64	110	1	0
NC_037353.1	37412055	37705680	48.64	49.02	2835	1	1
NC_037353.1	37705680	37710060	49.02	49.02	80	0	1
NC_037353.1	37710060	38820726	49.02	50.47	12525	1	1
NC_037353.1	38820726	38836814	50.47	50.49	220	0	1
NC_037353.1	38836814	38906117	50.49	50.58	885	1	1
NC_037353.1	38906117	38924018	50.58	50.60	180	0	1
NC_037353.1	38924018	39249021	50.60	51.02	4125	1	1
NC_037353.1	39249021	39282325	51.02	51.07	410	1	0
NC_037353.1	39282325	39891009	51.07	51.86	6695	1	1
NC_037353.1	39891009	39911845	51.86	51.89	140	1	0
NC_037353.1	39911845	39917623	51.89	51.89	50	1	1
NC_037353.1	39917623	39937573	51.89	51.92	155	0	1
NC_037353.1	39937573	39941787	51.92	51.92	40	1	1
NC_037353.1	39941787	39958419	51.92	51.95	140	1	0
NC_037353.1	39958419	40089021	51.95	52.12	1315	1	1
NC_037353.1	40089021	40106285	52.12	52.14	245	1	0
NC_037353.1	40106285	40210891	52.14	52.27	1470	1	1
NC_037353.1	40210891	40220590	52.27	52.29	170	1	0
NC_037353.1	40220590	40917508	52.29	53.19	10040	1	1
NC_037353.1	40917508	40922323	53.19	53.20	105	1	0
NC_037353.1	40922323	41293680	53.20	53.68	4665	1	1
NC_037353.1	41293680	41305936	53.68	53.70	125	0	1
NC_037353.1	41305936	43658185	53.70	56.76	29340	1	1
NC_037353.1	43658185	43663952	56.76	56.76	110	1	0
NC_037353.1	43663952	45265357	56.76	58.85	21600	1	1
NC_037353.1	45265357	45294301	58.85	58.88	320	1	0
NC_037353.1	45294301	45308536	58.88	58.90	380	1	1
NC_037353.1	45308536	45312307	58.90	58.91	105	0	1
NC_037353.1	45312307	45344725	58.91	58.95	560	1	1
NC_037353.1	45344725	45362554	58.95	58.97	375	1	0
NC_037353.1	45362554	45983756	58.97	59.78	8855	1	1
NC_037353.1	45983756	45989142	59.78	59.79	110	0	1
NC_037353.1	45989142	45994897	59.79	59.79	85	1	1
NC_037353.1	45994897	46002470	59.79	59.80	125	1	0
NC_037353.1	46002470	46415836	59.80	60.34	6205	1	1
NC_037353.1	46415836	46432866	60.34	60.36	230	0	1
NC_037353.1	46432866	46479358	60.36	60.42	710	1	1
NC_037353.1	46479358	46484311	60.42	60.43	130	1	0
NC_037353.1	46484311	46567921	60.43	60.54	1490	1	1
NC_037353.1	46567921	46580804	60.54	60.56	295	0	1
NC_037353.1	46580804	46940876	60.56	61.02	5720	1	1
NC_037353.1	46940876	46961169	61.02	61.05	355	0	1
NC_037353.1	46961169	47186499	61.05	61.34	3385	1	1
NC_037353.1	47186499	47188688	61.34	61.35	95	0	1
NC_037353.1	47188688	47324055	61.35	61.52	2120	1	1
NC_037353.1	47324055	47338433	61.52	61.54	195	0	1
NC_037353.1	47338433	47362722	61.54	61.57	355	1	1
NC_037353.1	47362722	47372098	61.57	61.58	170	1	0
NC_037353.1	47372098	48009655	61.58	62.41	10430	1	1
NC_037353.1	48009655	48016298	62.41	62.42	100	0	1
NC_037353.1	48016298	48516329	62.42	63.07	7315	1	1
NC_037353.1	48516329	48532185	63.07	63.09	245	1	0
NC_037353.1	48532185	49766912	63.09	64.70	18635	1	1
NC_037353.1	49766912	49778854	64.70	64.71	305	1	0
NC_037353.1	49778854	49864315	64.71	64.82	1755	1	1
NC_037353.1	49864315	49867923	64.82	64.83	120	1	0
NC_037353.1	49867923	50575547	64.83	65.75	7725	1	1
NC_037353.1	50575547	50582908	65.75	65.76	185	1	0
NC_037353.1	50582908	51989235	65.76	67.59	17513	1	1
