#Subpopulation order/codes: Tory=0	Tstr=1
#chm	spos	epos	sgpos	egpos	n snps	TstrBot_0757.0	TstrBot_0757.1
NC_037344.1	15818206	15857718	20.56	20.61	565	1	1
NC_037344.1	15857718	15874687	20.61	20.64	140	1	0
NC_037344.1	15874687	15972291	20.64	20.76	1025	1	1
NC_037344.1	15972291	15984178	20.76	20.78	75	0	1
NC_037344.1	15984178	16259219	20.78	21.14	2955	1	1
NC_037344.1	16259219	16297930	21.14	21.19	420	0	1
NC_037344.1	16297930	16302966	21.19	21.19	25	1	1
NC_037344.1	16302966	16322622	21.19	21.22	255	1	0
NC_037344.1	16322622	16660026	21.22	21.66	3665	1	1
NC_037344.1	16660026	16671728	21.66	21.67	170	1	0
NC_037344.1	16671728	16814964	21.67	21.86	1785	1	1
NC_037344.1	16814964	16836050	21.86	21.89	295	0	1
NC_037344.1	16836050	17032999	21.89	22.14	2175	1	1
NC_037344.1	17032999	17038203	22.14	22.15	90	1	0
NC_037344.1	17038203	17142400	22.15	22.29	1435	1	1
NC_037344.1	17142400	17156211	22.29	22.30	130	1	0
NC_037344.1	17156211	17823149	22.30	23.17	7605	1	1
NC_037344.1	17823149	17847183	23.17	23.20	300	0	1
NC_037344.1	17847183	18290709	23.20	23.78	5240	1	1
NC_037344.1	18290709	18300931	23.78	23.79	95	0	1
NC_037344.1	18300931	19007783	23.79	24.71	6530	1	1
NC_037344.1	19007783	19027784	24.71	24.74	255	0	1
NC_037344.1	19027784	19301196	24.74	25.09	2745	1	1
NC_037344.1	19301196	19315911	25.09	25.11	140	0	1
NC_037344.1	19315911	20481276	25.11	26.63	10820	1	1
NC_037344.1	20481276	20493688	26.63	26.64	150	1	0
NC_037344.1	20493688	20751475	26.64	26.98	1950	1	1
NC_037344.1	20751475	20813831	26.98	27.06	325	1	0
NC_037344.1	20813831	20999340	27.06	27.30	990	1	1
NC_037344.1	20999340	21015726	27.30	27.32	140	0	1
NC_037344.1	21015726	21110923	27.32	27.44	450	1	1
NC_037344.1	21110923	21127422	27.44	27.47	190	0	1
NC_037344.1	21127422	22685382	27.47	29.49	13730	1	1
NC_037344.1	22685382	22711716	29.49	29.53	190	0	1
NC_037344.1	22711716	23386536	29.53	30.40	5695	1	1
NC_037344.1	23386536	23428365	30.40	30.46	290	0	1
NC_037344.1	23428365	24339605	30.46	31.64	7715	1	1
NC_037344.1	24339605	24351322	31.64	31.66	95	0	1
NC_037344.1	24351322	24580947	31.66	31.96	2070	1	1
NC_037344.1	24580947	24607607	31.96	31.99	195	0	1
NC_037344.1	24607607	25314984	31.99	32.91	6515	1	1
NC_037344.1	25314984	25336778	32.91	32.94	220	0	1
NC_037344.1	25336778	25446079	32.94	33.08	1020	1	1
NC_037344.1	25446079	25456591	33.08	33.09	170	0	1
NC_037344.1	25456591	26202536	33.09	34.06	7035	1	1
NC_037344.1	26202536	26223919	34.06	34.09	250	0	1
NC_037344.1	26223919	27561638	34.09	35.83	13300	1	1
NC_037344.1	27561638	27577333	35.83	35.85	125	1	0
NC_037344.1	27577333	28118822	35.85	36.55	5125	1	1
NC_037344.1	28118822	28132456	36.55	36.57	180	1	0
NC_037344.1	28132456	28174401	36.57	36.63	240	1	1
NC_037344.1	28174401	28192652	36.63	36.65	210	0	1
NC_037344.1	28192652	28213722	36.65	36.68	295	1	1
NC_037344.1	28213722	28246345	36.68	36.72	260	1	0
NC_037344.1	28246345	28448868	36.72	36.98	2065	1	1
NC_037344.1	28448868	28459272	36.98	37.00	140	1	0
NC_037344.1	28459272	28652246	37.00	37.25	1925	1	1
NC_037344.1	28652246	28666532	37.25	37.27	115	0	1
NC_037344.1	28666532	29284329	37.27	38.07	5105	1	1
NC_037344.1	29284329	29315366	38.07	38.11	290	0	1
NC_037344.1	29315366	29912939	38.11	38.89	4080	1	1
NC_037344.1	29912939	29935748	38.89	38.92	150	0	1
NC_037344.1	29935748	31023373	38.92	40.33	8905	1	1
NC_037344.1	31023373	31035456	40.33	40.35	145	1	0
NC_037344.1	31035456	31532613	40.35	40.99	4720	1	1
NC_037344.1	31532613	31556837	40.99	41.02	185	0	1
NC_037344.1	31556837	32629929	41.02	42.42	9095	1	1
NC_037344.1	32629929	32656481	42.42	42.45	325	1	0
NC_037344.1	32656481	33126126	42.45	43.06	4735	1	1
NC_037344.1	33126126	33185811	43.06	43.14	480	0	1
NC_037344.1	33185811	33575524	43.14	43.65	4380	1	1
NC_037344.1	33575524	33611618	43.65	43.70	320	0	1
NC_037344.1	33611618	35038595	43.70	45.55	12720	1	1
NC_037344.1	35038595	35058886	45.55	45.58	235	0	1
NC_037344.1	35058886	35608332	45.58	46.29	4295	1	1
NC_037344.1	35608332	35616636	46.29	46.30	125	0	1
NC_037344.1	35616636	36749816	46.30	47.77	11005	1	1
NC_037344.1	36749816	36754843	47.77	47.78	110	1	0
NC_037344.1	36754843	37028059	47.78	48.14	2690	1	1
NC_037344.1	37028059	37049905	48.14	48.16	220	0	1
NC_037344.1	37049905	37551797	48.16	48.82	4755	1	1
NC_037344.1	37551797	37574511	48.82	48.85	155	1	0
NC_037344.1	37574511	39146587	48.85	50.89	14935	1	1
NC_037344.1	39146587	39153611	50.89	50.90	95	0	1
NC_037344.1	39153611	39430834	50.90	51.26	2545	1	1
NC_037344.1	39430834	39441124	51.26	51.27	125	0	1
NC_037344.1	39441124	39687728	51.27	51.59	2965	1	1
NC_037344.1	39687728	39692674	51.59	51.60	95	0	1
NC_037344.1	39692674	39904943	51.60	51.88	2145	1	1
NC_037344.1	39904943	39922729	51.88	51.90	150	0	1
NC_037344.1	39922729	39965124	51.90	51.95	505	1	1
NC_037344.1	39965124	39977924	51.95	51.97	140	1	0
NC_037344.1	39977924	40468400	51.97	52.61	6070	1	1
NC_037344.1	40468400	40477305	52.61	52.62	190	1	0
NC_037344.1	40477305	40590653	52.62	52.77	1040	1	1
NC_037344.1	40590653	40603281	52.77	52.78	260	0	1
NC_037344.1	40603281	40856738	52.78	53.11	3465	1	1
NC_037344.1	40856738	40866137	53.11	53.13	110	1	0
NC_037344.1	40866137	40985619	53.13	53.28	1355	1	1
NC_037344.1	40985619	40997973	53.28	53.30	145	0	1
NC_037344.1	40997973	41164457	53.30	53.51	2155	1	1
NC_037344.1	41164457	41187666	53.51	53.54	175	1	0
NC_037344.1	41187666	41526117	53.54	53.98	3590	1	1
NC_037344.1	41526117	41545943	53.98	54.01	330	1	0
NC_037344.1	41545943	41623315	54.01	54.11	1010	1	1
NC_037344.1	41623315	41633090	54.11	54.12	90	1	0
NC_037344.1	41633090	41856169	54.12	54.41	2280	1	1
NC_037344.1	41856169	41871841	54.41	54.43	160	0	1
NC_037344.1	41871841	41889948	54.43	54.46	210	1	1
NC_037344.1	41889948	41908340	54.46	54.48	215	0	1
NC_037344.1	41908340	41934064	54.48	54.51	365	1	1
NC_037344.1	41934064	41947168	54.51	54.53	180	0	1
NC_037344.1	41947168	43319075	54.53	56.31	13970	1	1
NC_037344.1	43319075	43325444	56.31	56.32	80	1	0
NC_037344.1	43325444	43910686	56.32	57.08	5915	1	1
NC_037344.1	43910686	43945902	57.08	57.13	275	1	0
NC_037344.1	43945902	44209549	57.13	57.47	2405	1	1
NC_037344.1	44209549	44212217	57.47	57.48	70	0	1
NC_037344.1	44212217	45124266	57.48	58.66	12355	1	1
NC_037344.1	45124266	45141248	58.66	58.68	120	0	1
NC_037344.1	45141248	45423592	58.68	59.05	3120	1	1
NC_037344.1	45423592	45435142	59.05	59.07	215	1	0
NC_037344.1	45435142	45528724	59.07	59.19	1275	1	1
NC_037344.1	45528724	45536913	59.19	59.20	120	0	1
NC_037344.1	45536913	45725450	59.20	59.44	2580	1	1
NC_037344.1	45725450	45736547	59.44	59.46	220	0	1
NC_037344.1	45736547	45766583	59.46	59.50	455	1	1
NC_037344.1	45766583	45776052	59.50	59.51	165	1	0
NC_037344.1	45776052	45867264	59.51	59.63	1415	1	1
NC_037344.1	45867264	45896044	59.63	59.66	375	1	0
NC_037344.1	45896044	45909665	59.66	59.68	275	1	1
NC_037344.1	45909665	45919403	59.68	59.70	175	1	0
NC_037344.1	45919403	46233015	59.70	60.10	4115	1	1
NC_037344.1	46233015	46244602	60.10	60.12	125	0	1
NC_037344.1	46244602	46489581	60.12	60.44	2965	1	1
NC_037344.1	46489581	46500149	60.44	60.45	125	1	0
NC_037344.1	46500149	46571128	60.45	60.54	1160	1	1
NC_037344.1	46571128	46579158	60.54	60.55	95	1	0
NC_037344.1	46579158	46789627	60.55	60.83	2810	1	1
NC_037344.1	46789627	46811408	60.83	60.85	210	0	1
NC_037344.1	46811408	47109431	60.85	61.24	3415	1	1
NC_037344.1	47109431	47121550	61.24	61.26	170	1	0
NC_037344.1	47121550	47221452	61.26	61.39	1205	1	1
NC_037344.1	47221452	47239447	61.39	61.41	230	0	1
NC_037344.1	47239447	47255218	61.41	61.43	115	1	1
NC_037344.1	47255218	47280376	61.43	61.46	120	1	0
NC_037344.1	47280376	47443303	61.46	61.68	1810	1	1
NC_037344.1	47443303	47466559	61.68	61.71	270	0	1
NC_037344.1	47466559	48096686	61.71	62.53	7910	1	1
NC_037344.1	48096686	48105035	62.53	62.54	120	1	0
NC_037344.1	48105035	48163294	62.54	62.61	705	1	1
NC_037344.1	48163294	48175201	62.61	62.63	175	0	1
NC_037344.1	48175201	48249303	62.63	62.72	925	1	1
NC_037344.1	48249303	48266003	62.72	62.75	195	0	1
NC_037344.1	48266003	48363158	62.75	62.87	1070	1	1
NC_037344.1	48363158	48373330	62.87	62.89	120	1	0
NC_037344.1	48373330	48394594	62.89	62.91	275	1	1
NC_037344.1	48394594	48405954	62.91	62.93	160	1	0
NC_037344.1	48405954	48466372	62.93	63.01	660	1	1
NC_037344.1	48466372	48476706	63.01	63.02	145	1	0
NC_037344.1	48476706	48762816	63.02	63.39	3165	1	1
NC_037344.1	48762816	48771523	63.39	63.40	125	1	0
NC_037344.1	48771523	48896529	63.40	63.57	1580	1	1
NC_037344.1	48896529	48905123	63.57	63.58	100	1	0
NC_037344.1	48905123	48948845	63.58	63.63	590	1	1
NC_037344.1	48948845	48956591	63.63	63.64	140	1	0
NC_037344.1	48956591	49385295	63.64	64.20	5565	1	1
NC_037344.1	49385295	49427376	64.20	64.26	725	0	1
NC_037344.1	49427376	49719361	64.26	64.64	3445	1	1
NC_037344.1	49719361	49738690	64.64	64.66	290	0	1
NC_037344.1	49738690	50054267	64.66	65.07	3910	1	1
NC_037344.1	50054267	50067075	65.07	65.09	175	1	0
NC_037344.1	50067075	51532617	65.09	66.99	17785	1	1
NC_037344.1	51532617	51549645	66.99	67.01	140	0	1
NC_037344.1	51549645	52753283	67.01	68.58	12735	1	1
NC_037344.1	52753283	52767655	68.58	68.60	120	1	0
NC_037344.1	52767655	54096007	68.60	70.32	12465	1	1
NC_037344.1	54096007	54121811	70.32	70.36	175	0	1
NC_037344.1	54121811	54756705	70.36	71.18	5575	1	1
NC_037344.1	54756705	54777130	71.18	71.21	200	1	0
NC_037344.1	54777130	54920920	71.21	71.40	1570	1	1
NC_037344.1	54920920	54929129	71.40	71.41	125	1	0
NC_037344.1	54929129	55413720	71.41	72.04	4585	1	1
NC_037344.1	55413720	55425694	72.04	72.05	105	0	1
NC_037344.1	55425694	55434047	72.05	72.06	85	1	1
NC_037344.1	55434047	55440930	72.06	72.07	85	1	0
NC_037344.1	55440930	55521622	72.07	72.18	850	1	1
NC_037344.1	55521622	55526145	72.18	72.18	110	1	0
NC_037344.1	55526145	55583276	72.18	72.26	550	1	1
NC_037344.1	55583276	55630471	72.26	72.32	410	1	0
NC_037344.1	55630471	55852937	72.32	72.61	2040	1	1
NC_037344.1	55852937	55859979	72.61	72.62	110	1	0
NC_037344.1	55859979	56128389	72.62	72.97	3365	1	1
NC_037344.1	56128389	56137852	72.97	72.98	75	0	1
NC_037344.1	56137852	57432366	72.98	74.66	13395	1	1
NC_037344.1	57432366	57438021	74.66	74.67	75	0	1
NC_037344.1	57438021	57572851	74.67	74.84	1780	1	1
NC_037344.1	57572851	57594744	74.84	74.87	405	0	1
NC_037344.1	57594744	57637057	74.87	74.93	550	1	1
NC_037344.1	57637057	57654378	74.93	74.95	340	1	0
NC_037344.1	57654378	57664703	74.95	74.96	170	1	1
NC_037344.1	57664703	57681282	74.96	74.99	240	0	1
NC_037344.1	57681282	58014600	74.99	75.42	5030	1	1
NC_037344.1	58014600	58023860	75.42	75.43	195	0	1
NC_037344.1	58023860	58351125	75.43	75.86	3955	1	1
NC_037344.1	58351125	58371104	75.86	75.88	210	0	1
NC_037344.1	58371104	60910432	75.88	79.18	26325	1	1
NC_037344.1	60910432	60917535	79.18	79.19	120	0	1
NC_037344.1	60917535	61202558	79.19	79.56	3710	1	1
NC_037344.1	61202558	61217450	79.56	79.58	165	0	1
NC_037344.1	61217450	61477529	79.58	79.92	3460	1	1
NC_037344.1	61477529	61492188	79.92	79.94	135	1	0
NC_037344.1	61492188	61655230	79.94	80.15	1470	1	1
NC_037344.1	61655230	61670666	80.15	80.17	140	1	0
NC_037344.1	61670666	62861885	80.17	81.72	10700	1	1
NC_037344.1	62861885	62875985	81.72	81.74	155	0	1
NC_037344.1	62875985	64290807	81.74	83.58	17295	1	1
NC_037344.1	64290807	64298502	83.58	83.59	130	0	1
NC_037344.1	64298502	64346628	83.59	83.65	675	1	1
NC_037344.1	64346628	64355162	83.65	83.66	95	0	1
NC_037344.1	64355162	64725753	83.66	84.14	5360	1	1
NC_037344.1	64725753	64730934	84.14	84.15	85	0	1
NC_037344.1	64730934	64766713	84.15	84.20	490	1	1
NC_037344.1	64766713	64786819	84.20	84.22	315	0	1
NC_037344.1	64786819	65876490	84.22	85.64	17170	1	1
NC_037344.1	65876490	65888415	85.64	85.65	220	1	0
NC_037344.1	65888415	65912949	85.65	85.69	390	1	1
NC_037344.1	65912949	65919377	85.69	85.70	105	0	1
NC_037344.1	65919377	65963794	85.70	85.75	855	1	1
NC_037344.1	65963794	65966774	85.75	85.76	85	1	0
NC_037344.1	65966774	66003236	85.76	85.80	590	1	1
NC_037344.1	66003236	66028267	85.80	85.84	400	0	1
NC_037344.1	66028267	66578906	85.84	86.55	8185	1	1
NC_037344.1	66578906	66586428	86.55	86.56	130	1	0
NC_037344.1	66586428	66690088	86.56	86.70	1715	1	1
NC_037344.1	66690088	66701056	86.70	86.71	215	0	1
NC_037344.1	66701056	67366068	86.71	87.58	8855	1	1
NC_037344.1	67366068	67381622	87.58	87.60	115	1	0
NC_037344.1	67381622	67498008	87.60	87.75	1225	1	1
NC_037344.1	67498008	67513659	87.75	87.77	135	1	0
NC_037344.1	67513659	67717796	87.77	88.03	1255	1	1
NC_037344.1	67717796	67744052	88.03	88.07	145	0	1
NC_037344.1	67744052	67777191	88.07	88.11	170	1	1
NC_037344.1	67777191	67821534	88.11	88.17	190	1	0
NC_037344.1	67821534	69163701	88.17	89.91	13240	1	1
NC_037344.1	69163701	69206216	89.91	89.97	295	1	0
NC_037344.1	69206216	69493572	89.97	90.34	3280	1	1
NC_037344.1	69493572	69526718	90.34	90.38	130	1	0
NC_037344.1	69526718	70952231	90.38	92.24	15875	1	1
NC_037344.1	70952231	70965133	92.24	92.25	185	1	0
NC_037344.1	70965133	71010048	92.25	92.31	700	1	1
NC_037344.1	71010048	71013663	92.31	92.32	120	1	0
NC_037344.1	71013663	73128861	92.32	95.07	32529	1	1
