#Subpopulation order/codes: Tory=0	Tstr=1
#chm	spos	epos	sgpos	egpos	n snps	TstrBot_0757.0	TstrBot_0757.1
NC_037341.1	73645843	76088485	95.74	98.92	27025	1	1
NC_037341.1	76088485	76100717	98.92	98.93	185	0	1
NC_037341.1	76100717	77546177	98.93	100.81	19485	1	1
NC_037341.1	77546177	77556798	100.81	100.82	190	0	1
NC_037341.1	77556798	77576533	100.82	100.85	310	1	1
NC_037341.1	77576533	77605502	100.85	100.89	495	1	0
NC_037341.1	77605502	77931754	100.89	101.31	4130	1	1
NC_037341.1	77931754	77942851	101.31	101.33	140	0	1
NC_037341.1	77942851	78783171	101.33	102.42	12305	1	1
NC_037341.1	78783171	78784618	102.42	102.42	30	1	0
NC_037341.1	78784618	78801638	102.42	102.44	170	0	0
NC_037341.1	78801638	78807134	102.44	102.45	80	1	0
NC_037341.1	78807134	79277571	102.45	103.06	5670	1	1
NC_037341.1	79277571	79291960	103.06	103.08	190	0	1
NC_037341.1	79291960	79498788	103.08	103.35	2585	1	1
NC_037341.1	79498788	79504845	103.35	103.36	135	1	0
NC_037341.1	79504845	79534792	103.36	103.39	515	1	1
NC_037341.1	79534792	79552602	103.39	103.42	300	0	1
NC_037341.1	79552602	79741237	103.42	103.66	2420	1	1
NC_037341.1	79741237	79748738	103.66	103.67	160	1	0
NC_037341.1	79748738	79904604	103.67	103.88	1995	1	1
NC_037341.1	79904604	79918256	103.88	103.89	195	1	0
NC_037341.1	79918256	79983059	103.89	103.98	865	1	1
NC_037341.1	79983059	79996741	103.98	104.00	225	1	0
NC_037341.1	79996741	81891055	104.00	106.46	23000	1	1
NC_037341.1	81891055	81901418	106.46	106.47	190	0	1
NC_037341.1	81901418	82395478	106.47	107.11	3931	1	1
