#Subpopulation order/codes: Tory=0	Tstr=1
#chm	spos	epos	sgpos	egpos	n snps	TstrBot_0757.0	TstrBot_0757.1
NC_037343.1	43386655	44692306	56.40	58.10	11725	1	1
NC_037343.1	44692306	44727094	58.10	58.15	170	0	1
NC_037343.1	44727094	47629476	58.15	61.92	30290	1	1
NC_037343.1	47629476	47660610	61.92	61.96	430	1	0
NC_037343.1	47660610	47691907	61.96	62.00	425	1	1
NC_037343.1	47691907	47712481	62.00	62.03	265	1	0
NC_037343.1	47712481	48318530	62.03	62.81	7205	1	1
NC_037343.1	48318530	48361240	62.81	62.87	440	0	1
NC_037343.1	48361240	48540901	62.87	63.10	2205	1	1
NC_037343.1	48540901	48578623	63.10	63.15	390	0	1
NC_037343.1	48578623	50200762	63.15	65.26	21520	1	1
NC_037343.1	50200762	50212830	65.26	65.28	145	1	0
NC_037343.1	50212830	52786210	65.28	68.62	27155	1	1
NC_037343.1	52786210	52800172	68.62	68.64	195	0	1
NC_037343.1	52800172	52852847	68.64	68.71	635	1	1
NC_037343.1	52852847	52877218	68.71	68.74	360	1	0
NC_037343.1	52877218	54287408	68.74	70.57	15780	1	1
NC_037343.1	54287408	54325826	70.57	70.62	350	0	1
NC_037343.1	54325826	54612630	70.62	71.00	2025	1	1
NC_037343.1	54612630	54639314	71.00	71.03	405	1	0
NC_037343.1	54639314	54660867	71.03	71.06	320	1	1
NC_037343.1	54660867	54708864	71.06	71.12	525	0	1
NC_037343.1	54708864	54842560	71.12	71.30	1050	1	1
NC_037343.1	54842560	54855995	71.30	71.31	160	1	0
NC_037343.1	54855995	58830976	71.31	76.48	41130	1	1
NC_037343.1	58830976	58890043	76.48	76.56	515	1	0
NC_037343.1	58890043	61799433	76.56	80.34	32605	1	1
NC_037343.1	61799433	61813118	80.34	80.36	170	0	1
NC_037343.1	61813118	62257624	80.36	80.93	4470	1	1
NC_037343.1	62257624	62291457	80.93	80.98	445	1	0
NC_037343.1	62291457	65543031	80.98	85.21	40630	1	1
NC_037343.1	65543031	65556545	85.21	85.22	140	1	0
NC_037343.1	65556545	68487112	85.22	89.03	31135	1	1
NC_037343.1	68487112	68496797	89.03	89.05	210	1	0
NC_037343.1	68496797	69362664	89.05	90.17	10225	1	1
NC_037343.1	69362664	69391397	90.17	90.21	400	1	0
NC_037343.1	69391397	70168621	90.21	91.22	9175	1	1
NC_037343.1	70168621	70212782	91.22	91.28	545	1	0
NC_037343.1	70212782	70311442	91.28	91.40	1170	1	1
NC_037343.1	70311442	70324941	91.40	91.42	180	1	0
NC_037343.1	70324941	71811384	91.42	93.35	15935	1	1
NC_037343.1	71811384	71865076	93.35	93.42	775	1	0
NC_037343.1	71865076	74274215	93.42	96.56	32975	1	1
NC_037343.1	74274215	74279569	96.56	96.56	155	1	0
NC_037343.1	74279569	74301707	96.56	96.59	275	1	1
NC_037343.1	74301707	74312090	96.59	96.61	175	0	1
NC_037343.1	74312090	74665085	96.61	97.06	4815	1	1
NC_037343.1	74665085	74690848	97.06	97.10	325	1	0
NC_037343.1	74690848	74874633	97.10	97.34	2565	1	1
NC_037343.1	74874633	74910654	97.34	97.38	335	0	1
NC_037343.1	74910654	75702500	97.38	98.41	12000	1	1
NC_037343.1	75702500	75727182	98.41	98.45	215	0	1
NC_037343.1	75727182	75882378	98.45	98.65	1580	1	1
NC_037343.1	75882378	75899176	98.65	98.67	270	0	1
NC_037343.1	75899176	76275232	98.67	99.16	4215	1	1
NC_037343.1	76275232	76296355	99.16	99.19	495	0	1
NC_037343.1	76296355	80948454	99.19	105.23	63820	1	1
NC_037343.1	80948454	80952856	105.23	105.24	155	0	1
NC_037343.1	80952856	81004439	105.24	105.31	410	1	1
