#Subpopulation order/codes: Tory=0	Tstr=1
#chm	spos	epos	sgpos	egpos	n snps	TstrBot_0757.0	TstrBot_0757.1
NC_037351.1	8809945	8820975	11.45	11.47	105	1	0
NC_037351.1	8820975	12531959	11.47	16.29	35190	1	1
NC_037351.1	12531959	12536532	16.29	16.30	160	1	0
NC_037351.1	12536532	12902774	16.30	16.77	2785	1	1
NC_037351.1	12902774	12951838	16.77	16.84	300	0	1
NC_037351.1	12951838	13000573	16.84	16.90	475	1	1
NC_037351.1	13000573	13037613	16.90	16.95	195	0	1
NC_037351.1	13037613	13361537	16.95	17.37	3035	1	1
NC_037351.1	13361537	13367401	17.37	17.38	110	0	1
NC_037351.1	13367401	13964903	17.38	18.15	6180	1	1
NC_037351.1	13964903	13976694	18.15	18.17	200	1	0
NC_037351.1	13976694	14056943	18.17	18.27	885	1	1
NC_037351.1	14056943	14089788	18.27	18.32	200	0	1
NC_037351.1	14089788	14862607	18.32	19.32	7270	1	1
NC_037351.1	14862607	14910379	19.32	19.38	260	1	0
NC_037351.1	14910379	15344310	19.38	19.95	4070	1	1
NC_037351.1	15344310	15369033	19.95	19.98	305	0	1
NC_037351.1	15369033	15702394	19.98	20.41	3430	1	1
NC_037351.1	15702394	15718884	20.41	20.43	90	1	0
NC_037351.1	15718884	15996648	20.43	20.80	2280	1	1
NC_037351.1	15996648	16002997	20.80	20.80	90	1	0
NC_037351.1	16002997	18623669	20.80	24.21	23405	1	1
NC_037351.1	18623669	18633127	24.21	24.22	110	0	1
NC_037351.1	18633127	19016097	24.22	24.72	3960	1	1
NC_037351.1	19016097	19043082	24.72	24.76	295	0	1
NC_037351.1	19043082	19236623	24.76	25.01	2235	1	1
NC_037351.1	19236623	19252074	25.01	25.03	190	0	1
NC_037351.1	19252074	19271195	25.03	25.05	270	1	1
NC_037351.1	19271195	19290047	25.05	25.08	210	1	0
NC_037351.1	19290047	20938381	25.08	27.22	20045	1	1
NC_037351.1	20938381	20952571	27.22	27.24	150	1	0
NC_037351.1	20952571	21292431	27.24	27.68	3415	1	1
NC_037351.1	21292431	21327483	27.68	27.73	310	0	1
NC_037351.1	21327483	22261883	27.73	28.94	10185	1	1
NC_037351.1	22261883	22293714	28.94	28.98	365	1	0
NC_037351.1	22293714	23047927	28.98	29.96	7760	1	1
NC_037351.1	23047927	23065425	29.96	29.99	180	1	0
NC_037351.1	23065425	23127006	29.99	30.07	760	1	1
NC_037351.1	23127006	23154181	30.07	30.10	300	0	1
NC_037351.1	23154181	25088844	30.10	32.62	18750	1	1
NC_037351.1	25088844	25119022	32.62	32.65	180	1	0
NC_037351.1	25119022	25365557	32.65	32.98	2190	1	1
NC_037351.1	25365557	25381948	32.98	33.00	145	0	1
NC_037351.1	25381948	26040580	33.00	33.85	7795	1	1
NC_037351.1	26040580	26055247	33.85	33.87	185	1	0
NC_037351.1	26055247	26231538	33.87	34.10	1930	1	1
NC_037351.1	26231538	26257688	34.10	34.13	210	1	0
NC_037351.1	26257688	26756303	34.13	34.78	4745	1	1
NC_037351.1	26756303	26794750	34.78	34.83	385	1	0
NC_037351.1	26794750	26833850	34.83	34.88	505	1	1
NC_037351.1	26833850	26843400	34.88	34.90	100	1	0
NC_037351.1	26843400	27018239	34.90	35.12	1425	1	1
NC_037351.1	27018239	27063348	35.12	35.18	475	0	1
NC_037351.1	27063348	28933342	35.18	37.61	18895	1	1
NC_037351.1	28933342	28953769	37.61	37.64	235	0	1
NC_037351.1	28953769	29324492	37.64	38.12	4180	1	1
NC_037351.1	29324492	29342958	38.12	38.15	260	0	1
NC_037351.1	29342958	29509411	38.15	38.36	1625	1	1
NC_037351.1	29509411	29521891	38.36	38.38	105	1	0
NC_037351.1	29521891	29638124	38.38	38.53	980	1	1
NC_037351.1	29638124	29656518	38.53	38.55	210	0	1
NC_037351.1	29656518	30287014	38.55	39.37	6885	1	1
NC_037351.1	30287014	30314043	39.37	39.41	205	1	0
NC_037351.1	30314043	30747918	39.41	39.97	4050	1	1
NC_037351.1	30747918	30766524	39.97	40.00	180	0	1
NC_037351.1	30766524	32226267	40.00	41.89	16185	1	1
NC_037351.1	32226267	32238127	41.89	41.91	100	1	0
NC_037351.1	32238127	33109999	41.91	43.04	11060	1	1
NC_037351.1	33109999	33126077	43.04	43.06	205	0	1
NC_037351.1	33126077	33135920	43.06	43.08	75	1	1
NC_037351.1	33135920	33152436	43.08	43.10	165	1	0
NC_037351.1	33152436	33269102	43.10	43.25	1155	1	1
NC_037351.1	33269102	33286533	43.25	43.27	225	0	1
NC_037351.1	33286533	33322317	43.27	43.32	480	1	1
NC_037351.1	33322317	33342785	43.32	43.35	280	1	0
NC_037351.1	33342785	34057783	43.35	44.28	6830	1	1
NC_037351.1	34057783	34067923	44.28	44.29	120	0	1
NC_037351.1	34067923	34203779	44.29	44.46	1280	1	1
NC_037351.1	34203779	34230885	44.46	44.50	255	0	1
NC_037351.1	34230885	35639961	44.50	46.33	13275	1	1
NC_037351.1	35639961	35659432	46.33	46.36	470	0	1
NC_037351.1	35659432	37989721	46.36	49.39	24465	1	1
NC_037351.1	37989721	37994913	49.39	49.39	80	0	1
NC_037351.1	37994913	38154916	49.39	49.60	2090	1	1
NC_037351.1	38154916	38171521	49.60	49.62	220	1	0
NC_037351.1	38171521	38462300	49.62	50.00	2845	1	1
NC_037351.1	38462300	38468394	50.00	50.01	135	0	1
NC_037351.1	38468394	38991090	50.01	50.69	6535	1	1
NC_037351.1	38991090	39015093	50.69	50.72	310	0	1
NC_037351.1	39015093	39815292	50.72	51.76	9675	1	1
NC_037351.1	39815292	39837518	51.76	51.79	350	1	0
NC_037351.1	39837518	40455814	51.79	52.59	7950	1	1
NC_037351.1	40455814	40475543	52.59	52.62	285	1	0
NC_037351.1	40475543	40605774	52.62	52.79	1470	1	1
NC_037351.1	40605774	40628661	52.79	52.82	285	1	0
NC_037351.1	40628661	40962129	52.82	53.25	4335	1	1
NC_037351.1	40962129	40980274	53.25	53.27	275	1	0
NC_037351.1	40980274	41334801	53.27	53.74	5205	1	1
NC_037351.1	41334801	41349112	53.74	53.75	255	0	1
NC_037351.1	41349112	42295922	53.75	54.98	10910	1	1
NC_037351.1	42295922	42328480	54.98	55.03	420	1	0
NC_037351.1	42328480	42433134	55.03	55.16	1405	1	1
NC_037351.1	42433134	42464811	55.16	55.20	385	0	1
NC_037351.1	42464811	43910064	55.20	57.08	12740	1	1
NC_037351.1	43910064	43953428	57.08	57.14	190	1	0
NC_037351.1	43953428	44515743	57.14	57.87	4650	1	1
NC_037351.1	44515743	44538453	57.87	57.90	195	0	1
NC_037351.1	44538453	44635246	57.90	58.03	910	1	1
NC_037351.1	44635246	44657681	58.03	58.06	245	1	0
NC_037351.1	44657681	45656690	58.06	59.35	12050	1	1
NC_037351.1	45656690	45691885	59.35	59.40	475	1	0
NC_037351.1	45691885	45872923	59.40	59.63	2040	1	1
NC_037351.1	45872923	45893098	59.63	59.66	90	1	0
NC_037351.1	45893098	46050164	59.66	59.87	1685	1	1
NC_037351.1	46050164	46071310	59.87	59.89	235	0	1
NC_037351.1	46071310	46318526	59.89	60.21	4210	1	1
NC_037351.1	46318526	46323976	60.21	60.22	95	0	1
NC_037351.1	46323976	46946814	60.22	61.03	7285	1	1
NC_037351.1	46946814	46977047	61.03	61.07	255	1	0
NC_037351.1	46977047	47110869	61.07	61.24	2100	1	1
NC_037351.1	47110869	47128686	61.24	61.27	290	1	0
NC_037351.1	47128686	47923936	61.27	62.30	10470	1	1
NC_037351.1	47923936	47930551	62.30	62.31	110	1	0
NC_037351.1	47930551	48556146	62.31	63.12	8435	1	1
NC_037351.1	48556146	48565410	63.12	63.13	170	1	0
NC_037351.1	48565410	49420467	63.13	64.25	7845	1	1
NC_037351.1	49420467	49431615	64.25	64.26	190	1	0
NC_037351.1	49431615	49836716	64.26	64.79	5895	1	1
NC_037351.1	49836716	49846462	64.79	64.80	220	1	0
NC_037351.1	49846462	49987432	64.80	64.98	1650	1	1
NC_037351.1	49987432	49996266	64.98	65.00	145	1	0
NC_037351.1	49996266	50119270	65.00	65.16	1660	1	1
NC_037351.1	50119270	50136251	65.16	65.18	265	0	1
NC_037351.1	50136251	50700654	65.18	65.91	7040	1	1
NC_037351.1	50700654	50740835	65.91	65.96	675	1	0
NC_037351.1	50740835	51335705	65.96	66.74	8740	1	1
NC_037351.1	51335705	51340342	66.74	66.74	90	1	0
NC_037351.1	51340342	51349870	66.74	66.75	170	1	1
NC_037351.1	51349870	51371231	66.75	66.78	295	1	0
NC_037351.1	51371231	51399122	66.78	66.82	400	1	1
NC_037351.1	51399122	51421750	66.82	66.85	280	0	1
NC_037351.1	51421750	51605548	66.85	67.09	2650	1	1
NC_037351.1	51605548	51624107	67.09	67.11	315	1	0
NC_037351.1	51624107	51645131	67.11	67.14	255	1	1
NC_037351.1	51645131	51656828	67.14	67.15	140	1	0
NC_037351.1	51656828	51903881	67.15	67.47	3480	1	1
NC_037351.1	51903881	51915089	67.47	67.49	180	1	0
NC_037351.1	51915089	51996346	67.49	67.60	1250	1	1
NC_037351.1	51996346	52006269	67.60	67.61	130	0	1
NC_037351.1	52006269	52306621	67.61	68.00	4360	1	1
NC_037351.1	52306621	52314651	68.00	68.01	155	1	0
NC_037351.1	52314651	52491909	68.01	68.24	2490	1	1
NC_037351.1	52491909	52525498	68.24	68.28	315	1	0
NC_037351.1	52525498	52626481	68.28	68.41	1785	1	1
NC_037351.1	52626481	52650542	68.41	68.45	290	1	0
NC_037351.1	52650542	53476765	68.45	69.52	11755	1	1
NC_037351.1	53476765	53485123	69.52	69.53	105	0	1
NC_037351.1	53485123	54330361	69.53	70.63	11190	1	1
NC_037351.1	54330361	54340228	70.63	70.64	140	0	1
NC_037351.1	54340228	54728979	70.64	71.15	4145	1	1
NC_037351.1	54728979	54771208	71.15	71.20	430	0	1
NC_037351.1	54771208	54812316	71.20	71.26	335	1	1
NC_037351.1	54812316	54821656	71.26	71.27	105	1	0
NC_037351.1	54821656	55269627	71.27	71.85	4630	1	1
NC_037351.1	55269627	55283920	71.85	71.87	185	1	0
NC_037351.1	55283920	55307911	71.87	71.90	270	1	1
NC_037351.1	55307911	55327536	71.90	71.93	130	0	1
NC_037351.1	55327536	55828123	71.93	72.58	6075	1	1
NC_037351.1	55828123	55841749	72.58	72.59	215	0	1
NC_037351.1	55841749	56051989	72.59	72.87	2585	1	1
NC_037351.1	56051989	56068705	72.87	72.89	165	0	1
NC_037351.1	56068705	56102296	72.89	72.93	410	1	1
NC_037351.1	56102296	56115821	72.93	72.95	145	0	1
NC_037351.1	56115821	56494963	72.95	73.44	5055	1	1
NC_037351.1	56494963	56504089	73.44	73.46	145	1	0
NC_037351.1	56504089	56655338	73.46	73.65	2465	1	1
NC_037351.1	56655338	56661051	73.65	73.66	85	1	0
NC_037351.1	56661051	56799985	73.66	73.84	1925	1	1
NC_037351.1	56799985	56807276	73.84	73.85	180	1	0
NC_037351.1	56807276	56826897	73.85	73.88	345	1	1
NC_037351.1	56826897	56835077	73.88	73.89	145	1	0
NC_037351.1	56835077	56898212	73.89	73.97	1065	1	1
NC_037351.1	56898212	56918593	73.97	73.99	375	0	1
NC_037351.1	56918593	56947574	73.99	74.03	410	1	1
NC_037351.1	56947574	56965577	74.03	74.06	280	0	1
NC_037351.1	56965577	57052114	74.06	74.17	1190	1	1
NC_037351.1	57052114	57061631	74.17	74.18	170	0	1
NC_037351.1	57061631	57629534	74.18	74.92	8505	1	1
NC_037351.1	57629534	57638971	74.92	74.93	120	1	0
NC_037351.1	57638971	58183735	74.93	75.64	7460	1	1
NC_037351.1	58183735	58196055	75.64	75.65	195	1	0
NC_037351.1	58196055	58730808	75.65	76.35	8325	1	1
NC_037351.1	58730808	58751441	76.35	76.38	230	0	1
NC_037351.1	58751441	58866969	76.38	76.53	1175	1	1
NC_037351.1	58866969	58872091	76.53	76.53	125	1	0
NC_037351.1	58872091	58875606	76.53	76.54	80	1	1
NC_037351.1	58875606	58907828	76.54	76.58	500	0	1
NC_037351.1	58907828	58981495	76.58	76.68	1030	1	1
NC_037351.1	58981495	58998464	76.68	76.70	190	0	1
NC_037351.1	58998464	59125229	76.70	76.86	2010	1	1
NC_037351.1	59125229	59134260	76.86	76.87	120	1	0
NC_037351.1	59134260	59303368	76.87	77.09	2395	1	1
NC_037351.1	59303368	59311905	77.09	77.11	85	0	1
NC_037351.1	59311905	59571092	77.11	77.44	3600	1	1
NC_037351.1	59571092	59598005	77.44	77.48	400	1	0
NC_037351.1	59598005	59608020	77.48	77.49	145	1	1
NC_037351.1	59608020	59628299	77.49	77.52	335	1	0
NC_037351.1	59628299	59676508	77.52	77.58	705	1	1
NC_037351.1	59676508	59682082	77.58	77.59	90	0	1
NC_037351.1	59682082	59724270	77.59	77.64	735	1	1
NC_037351.1	59724270	59728360	77.64	77.65	135	1	0
NC_037351.1	59728360	59874983	77.65	77.84	2195	1	1
NC_037351.1	59874983	59939175	77.84	77.92	995	0	1
NC_037351.1	59939175	60177365	77.92	78.23	4035	1	1
NC_037351.1	60177365	60208025	78.23	78.27	545	1	0
NC_037351.1	60208025	61033489	78.27	79.34	11430	1	1
NC_037351.1	61033489	61070035	79.34	79.39	355	0	1
NC_037351.1	61070035	61261076	79.39	79.64	2160	1	1
NC_037351.1	61261076	61264756	79.64	79.64	95	1	0
NC_037351.1	61264756	61523757	79.64	79.98	3440	1	1
NC_037351.1	61523757	61535896	79.98	80.00	155	1	0
NC_037351.1	61535896	61821310	80.00	80.37	3500	1	1
NC_037351.1	61821310	61937652	80.37	80.52	500	0	1
NC_037351.1	61937652	61962181	80.52	80.55	270	0	0
NC_037351.1	61962181	61975417	80.55	80.57	175	1	0
NC_037351.1	61975417	62003695	80.57	80.60	255	1	1
NC_037351.1	62003695	62062619	80.60	80.68	265	1	0
NC_037351.1	62062619	62204849	80.68	80.87	795	1	1
NC_037351.1	62204849	62234421	80.87	80.90	190	1	0
NC_037351.1	62234421	62244115	80.90	80.92	65	1	1
NC_037351.1	62244115	62249980	80.92	80.93	110	0	1
NC_037351.1	62249980	62277081	80.93	80.96	280	1	1
NC_037351.1	62277081	62280430	80.96	80.96	110	1	0
NC_037351.1	62280430	62303241	80.96	80.99	189	1	1
