#Subpopulation order/codes: Tory=0	Tstr=1
#chm	spos	epos	sgpos	egpos	n snps	TstrBot_0757.0	TstrBot_0757.1
NC_037342.1	46545497	47023557	60.51	61.13	4470	1	1
NC_037342.1	47023557	47060281	61.13	61.18	385	1	0
NC_037342.1	47060281	47089695	61.18	61.22	355	1	1
NC_037342.1	47089695	47106321	61.22	61.24	245	1	0
NC_037342.1	47106321	47479946	61.24	61.72	3840	1	1
NC_037342.1	47479946	47487208	61.72	61.73	170	0	1
NC_037342.1	47487208	48002970	61.73	62.40	6905	1	1
NC_037342.1	48002970	48029021	62.40	62.44	410	1	0
NC_037342.1	48029021	48105475	62.44	62.54	1050	1	1
NC_037342.1	48105475	48118723	62.54	62.55	275	1	0
NC_037342.1	48118723	48215010	62.55	62.68	870	1	1
NC_037342.1	48215010	48223110	62.68	62.69	130	0	1
NC_037342.1	48223110	48250352	62.69	62.73	410	1	1
NC_037342.1	48250352	48259373	62.73	62.74	140	0	1
NC_037342.1	48259373	48539561	62.74	63.10	4120	1	1
NC_037342.1	48539561	48549183	63.10	63.11	150	1	0
NC_037342.1	48549183	48720979	63.11	63.34	1870	1	1
NC_037342.1	48720979	48780786	63.34	63.42	250	0	1
NC_037342.1	48780786	50016987	63.42	65.02	11220	1	1
NC_037342.1	50016987	50026409	65.02	65.03	220	0	1
NC_037342.1	50026409	50646189	65.03	65.84	7675	1	1
NC_037342.1	50646189	50667005	65.84	65.87	330	0	1
NC_037342.1	50667005	51128416	65.87	66.47	3920	1	1
NC_037342.1	51128416	51178299	66.47	66.53	340	1	0
NC_037342.1	51178299	53692070	66.53	69.80	23070	1	1
NC_037342.1	53692070	53704263	69.80	69.82	140	0	1
NC_037342.1	53704263	55012253	69.82	71.52	15860	1	1
NC_037342.1	55012253	55050397	71.52	71.57	345	0	1
NC_037342.1	55050397	55052822	71.57	71.57	35	1	1
NC_037342.1	55052822	55064231	71.57	71.58	125	1	0
NC_037342.1	55064231	56811916	71.58	73.86	20100	1	1
NC_037342.1	56811916	56823490	73.86	73.87	210	0	1
NC_037342.1	56823490	57716208	73.87	75.03	9630	1	1
NC_037342.1	57716208	57749025	75.03	75.07	385	0	1
NC_037342.1	57749025	58719843	75.07	76.34	10575	1	1
NC_037342.1	58719843	58777626	76.34	76.41	325	0	1
NC_037342.1	58777626	58949770	76.41	76.63	1095	1	1
NC_037342.1	58949770	58963482	76.63	76.65	130	1	0
NC_037342.1	58963482	59313489	76.65	77.11	3915	1	1
NC_037342.1	59313489	59325526	77.11	77.12	160	1	0
NC_037342.1	59325526	60058898	77.12	78.08	6810	1	1
NC_037342.1	60058898	60076523	78.08	78.10	225	1	0
NC_037342.1	60076523	62884215	78.10	81.75	29485	1	1
NC_037342.1	62884215	62895097	81.75	81.76	200	0	1
NC_037342.1	62895097	62977703	81.76	81.87	1095	1	1
NC_037342.1	62977703	62987171	81.87	81.88	175	0	1
NC_037342.1	62987171	63640777	81.88	82.73	6805	1	1
NC_037342.1	63640777	63659013	82.73	82.76	170	1	0
NC_037342.1	63659013	64105771	82.76	83.34	3905	1	1
NC_037342.1	64105771	64122042	83.34	83.36	155	1	0
NC_037342.1	64122042	64288017	83.36	83.57	2310	1	1
NC_037342.1	64288017	64312820	83.57	83.61	420	0	1
NC_037342.1	64312820	65480935	83.61	85.13	14255	1	1
NC_037342.1	65480935	65500700	85.13	85.15	210	1	0
NC_037342.1	65500700	66713073	85.15	86.73	16230	1	1
NC_037342.1	66713073	66720546	86.73	86.74	155	0	1
NC_037342.1	66720546	69111515	86.74	89.85	28240	1	1
NC_037342.1	69111515	69124957	89.85	89.86	145	0	1
NC_037342.1	69124957	69532655	89.86	90.39	4590	1	1
NC_037342.1	69532655	69557197	90.39	90.42	310	1	0
NC_037342.1	69557197	69590783	90.42	90.47	370	1	1
NC_037342.1	69590783	69615639	90.47	90.50	270	0	1
NC_037342.1	69615639	70076957	90.50	91.10	4480	1	1
NC_037342.1	70076957	70090117	91.10	91.12	220	0	1
NC_037342.1	70090117	71257038	91.12	92.63	13795	1	1
NC_037342.1	71257038	71273687	92.63	92.66	190	1	0
NC_037342.1	71273687	71709172	92.66	93.22	5330	1	1
NC_037342.1	71709172	71722975	93.22	93.24	220	1	0
NC_037342.1	71722975	72085242	93.24	93.71	4285	1	1
NC_037342.1	72085242	72128661	93.71	93.77	615	0	1
NC_037342.1	72128661	78026791	93.77	101.43	76640	1	1
NC_037342.1	78026791	78050632	101.43	101.47	490	1	0
NC_037342.1	78050632	78181960	101.47	101.64	1860	1	1
NC_037342.1	78181960	78187127	101.64	101.64	145	0	1
NC_037342.1	78187127	78334640	101.64	101.83	1935	1	1
NC_037342.1	78334640	78343570	101.83	101.85	335	0	1
NC_037342.1	78343570	78483886	101.85	102.03	2325	1	1
NC_037342.1	78483886	78494615	102.03	102.04	260	1	0
NC_037342.1	78494615	78518813	102.04	102.07	695	1	1
NC_037342.1	78518813	78541804	102.07	102.10	615	1	0
NC_037342.1	78541804	78632254	102.10	102.22	1565	1	1
NC_037342.1	78632254	78650733	102.22	102.25	460	0	1
NC_037342.1	78650733	79753385	102.25	103.68	13180	1	1
NC_037342.1	79753385	79768893	103.68	103.70	215	0	1
NC_037342.1	79768893	79769208	103.70	103.70	10	1	1
NC_037342.1	79769208	79781220	103.70	103.72	285	1	0
NC_037342.1	79781220	79893528	103.72	103.86	2425	1	1
NC_037342.1	79893528	79929697	103.86	103.91	320	1	0
NC_037342.1	79929697	80153155	103.91	104.20	2070	1	1
NC_037342.1	80153155	80215931	104.20	104.28	655	1	0
NC_037342.1	80215931	80328548	104.28	104.43	1380	1	1
NC_037342.1	80328548	80335495	104.43	104.44	160	0	1
NC_037342.1	80335495	81323817	104.44	105.72	13560	1	1
NC_037342.1	81323817	81333206	105.72	105.73	130	0	1
NC_037342.1	81333206	81379496	105.73	105.79	900	1	1
NC_037342.1	81379496	81410470	105.79	105.83	540	1	0
NC_037342.1	81410470	81430373	105.83	105.86	290	1	1
NC_037342.1	81430373	81438137	105.86	105.87	155	1	0
NC_037342.1	81438137	81558276	105.87	106.03	1970	1	1
NC_037342.1	81558276	81563781	106.03	106.03	185	0	1
NC_037342.1	81563781	81745265	106.03	106.27	3035	1	1
NC_037342.1	81745265	81762136	106.27	106.29	235	0	1
NC_037342.1	81762136	82623970	106.29	107.41	8345	1	1
NC_037342.1	82623970	82640287	107.41	107.43	260	0	1
NC_037342.1	82640287	83958405	107.43	109.15	16615	1	1
NC_037342.1	83958405	84071522	109.15	109.29	170	0	1
NC_037342.1	84071522	84092909	109.29	109.32	55	1	1
NC_037342.1	84092909	84211171	109.32	109.47	680	1	0
NC_037342.1	84211171	84214641	109.47	109.48	35	1	1
NC_037342.1	84214641	84359637	109.48	109.67	780	0	1
NC_037342.1	84359637	84517672	109.67	109.87	580	1	1
NC_037342.1	84517672	84532489	109.87	109.89	480	0	1
NC_037342.1	84532489	84536170	109.89	109.90	45	0	0
NC_037342.1	84536170	84575006	109.90	109.95	425	1	0
NC_037342.1	84575006	84585746	109.95	109.96	155	0	0
NC_037342.1	84585746	84594626	109.96	109.97	55	1	0
NC_037342.1	84594626	84769479	109.97	110.20	1365	1	1
NC_037342.1	84769479	84787873	110.20	110.22	250	1	0
NC_037342.1	84787873	84991926	110.22	110.49	451	1	1
